,SID,NAME,ISO_TIME,LAT,LON,USA_WIND,dist_km
229615,2017113N09144,MUIFA,2017-04-29 00:00:00,21.6,140.3, ,1930.8347478178573
229616,2017113N09144,MUIFA,2017-04-29 03:00:00,22.1,141.0, ,1991.4091869696535
229617,2017113N09144,MUIFA,2017-04-29 06:00:00,22.8,141.9, ,2070.7952789889373
229618,2017161N13119,MERBOK,2017-06-10 00:00:00,13.2,119.4,15,1227.0347066738886
229619,2017161N13119,MERBOK,2017-06-10 03:00:00,13.3,119.0,18,1224.92294328468
229620,2017161N13119,MERBOK,2017-06-10 06:00:00,13.5,118.7,20,1210.8726068663098
229621,2017161N13119,MERBOK,2017-06-10 09:00:00,13.9,118.3,20,1179.5907624119
229622,2017161N13119,MERBOK,2017-06-10 12:00:00,14.3,117.9,20,1150.6557906540752
229623,2017161N13119,MERBOK,2017-06-10 15:00:00,14.7,117.6,23,1120.2465847148544
229624,2017161N13119,MERBOK,2017-06-10 18:00:00,15.2,117.4,25,1077.1521254963832
229625,2017161N13119,MERBOK,2017-06-10 21:00:00,15.7,117.2,28,1035.617739456308
229626,2017161N13119,MERBOK,2017-06-11 00:00:00,16.2,116.9,30,1000.9347288765532
229627,2017161N13119,MERBOK,2017-06-11 03:00:00,16.7,116.8,33,958.0119943382209
229628,2017161N13119,MERBOK,2017-06-11 06:00:00,17.3,116.6,35,913.162171064994
229629,2017161N13119,MERBOK,2017-06-11 09:00:00,17.7,116.4,35,889.2221339280026
229630,2017161N13119,MERBOK,2017-06-11 12:00:00,18.1,116.2,35,867.3314623676407
229631,2017161N13119,MERBOK,2017-06-11 15:00:00,18.7,116.0,38,831.3856267760782
229632,2017161N13119,MERBOK,2017-06-11 18:00:00,19.3,115.7,40,807.6127125409031
229633,2017161N13119,MERBOK,2017-06-11 21:00:00,19.8,115.4,43,796.4833368523122
229634,2017161N13119,MERBOK,2017-06-12 00:00:00,20.2,115.1,45,796.2406714057818
229635,2017161N13119,MERBOK,2017-06-12 03:00:00,20.6,114.8,45,799.5219670430539
229636,2017161N13119,MERBOK,2017-06-12 06:00:00,21.1,114.6,45,792.0865281547408
229637,2017161N13119,MERBOK,2017-06-12 09:00:00,21.6,114.5,45,779.2785637037432
229638,2017161N13119,MERBOK,2017-06-12 12:00:00,22.0,114.5,45,763.980825317828
229639,2017161N13119,MERBOK,2017-06-12 15:00:00,22.5,114.5,40,748.1284518522602
229640,2017161N13119,MERBOK,2017-06-12 18:00:00,22.9,114.6,35,728.16306139883
229641,2017161N13119,MERBOK,2017-06-12 21:00:00,23.3,114.7,30,710.6210808217963
229642,2017161N13119,MERBOK,2017-06-13 00:00:00,23.9,114.8,25,694.3269540168349
229643,2017161N13119,MERBOK,2017-06-13 03:00:00,24.5,115.1, ,664.1915268054427
229644,2017161N13119,MERBOK,2017-06-13 06:00:00,25.2,115.5, ,633.3450918798071
229645,2017161N13119,MERBOK,2017-06-13 09:00:00,25.7,115.9, ,607.3047353985985
229646,2017161N13119,MERBOK,2017-06-13 12:00:00,26.2,116.4, ,579.3189963112684
229647,2017161N13119,MERBOK,2017-06-13 15:00:00,26.8,116.9, ,566.222793836775
229648,2017161N13119,MERBOK,2017-06-13 18:00:00,27.5,117.3, ,580.4306652339363
229649,2017182N15132,NANMADOL,2017-07-01 06:00:00,15.4,132.2, ,1463.2482650787038
229650,2017182N15132,NANMADOL,2017-07-01 09:00:00,16.1,131.3, ,1339.6731302338792
229651,2017182N15132,NANMADOL,2017-07-01 12:00:00,17.2,130.3,20,1178.610145505014
229652,2017182N15132,NANMADOL,2017-07-01 15:00:00,18.1,129.5,23,1048.9998469185487
229653,2017182N15132,NANMADOL,2017-07-01 18:00:00,19.0,128.7,25,920.2665563122201
229654,2017182N15132,NANMADOL,2017-07-01 21:00:00,19.8,127.8,30,791.0856409422055
229655,2017182N15132,NANMADOL,2017-07-02 00:00:00,20.6,126.9,35,662.571301184813
229656,2017182N15132,NANMADOL,2017-07-02 03:00:00,21.4,126.3,35,560.9908135330543
229657,2017182N15132,NANMADOL,2017-07-02 06:00:00,22.1,125.7,35,468.22507336355727
229658,2017182N15132,NANMADOL,2017-07-02 09:00:00,22.8,125.1,38,379.3565199047159
229659,2017182N15132,NANMADOL,2017-07-02 12:00:00,23.5,124.7,40,317.6959707134039
229660,2017182N15132,NANMADOL,2017-07-02 15:00:00,24.2,124.3,43,271.3715398542275
229661,2017182N15132,NANMADOL,2017-07-02 18:00:00,24.8,124.1,45,264.0550516005709
229662,2017182N15132,NANMADOL,2017-07-02 21:00:00,25.5,124.1,48,297.8945556991204
229663,2017182N15132,NANMADOL,2017-07-03 00:00:00,26.2,124.3,50,360.93749501498525
229664,2017182N15132,NANMADOL,2017-07-03 03:00:00,27.0,124.5,55,437.894027622027
229665,2017182N15132,NANMADOL,2017-07-03 06:00:00,27.8,124.9,60,531.3683712805977
229666,2017182N15132,NANMADOL,2017-07-03 09:00:00,28.6,125.5,65,637.6123640687288
229667,2017182N15132,NANMADOL,2017-07-03 12:00:00,29.5,126.2,60,758.3778791802332
229668,2017182N15132,NANMADOL,2017-07-03 15:00:00,30.4,126.8,58,872.9951226866488
229669,2017182N15132,NANMADOL,2017-07-03 18:00:00,31.3,127.7,55,1004.6896822130391
229670,2017182N15132,NANMADOL,2017-07-03 21:00:00,32.1,128.9,53,1145.3309699949998
229671,2017182N15132,NANMADOL,2017-07-03 23:00:00,32.6,129.9,51,1249.1191791805725
229672,2017182N15132,NANMADOL,2017-07-04 00:00:00,32.8,130.4,50,1297.2753271962804
229673,2017182N15132,NANMADOL,2017-07-04 03:00:00,33.2,132.2,50,1448.6174341263338
229674,2017182N15132,NANMADOL,2017-07-04 06:00:00,33.5,134.2,50,1612.8472892664543
229675,2017182N15132,NANMADOL,2017-07-04 07:00:00,33.7,134.9,49,1678.0328748846898
229676,2017182N15132,NANMADOL,2017-07-04 09:00:00,33.9,136.3,48,1796.6828355391006
229677,2017182N15132,NANMADOL,2017-07-04 12:00:00,34.2,138.3,45,1970.4011150681508
229678,2017182N15132,NANMADOL,2017-07-04 15:00:00,34.7,140.4,45,2165.4583039904187
229679,2017182N15132,NANMADOL,2017-07-04 18:00:00,35.3,142.5,45,2366.057058260806
229680,2017182N15132,NANMADOL,2017-07-04 21:00:00,35.7,144.2,43,2524.0991387496974
229681,2017182N15132,NANMADOL,2017-07-05 00:00:00,36.0,145.9,40,2677.6934512878142
229682,2017182N15132,NANMADOL,2017-07-05 03:00:00,36.4,148.2,40,2885.672512179535
229683,2017182N15132,NANMADOL,2017-07-05 06:00:00,36.9,150.5,40,3097.439653428578
229684,2017182N15132,NANMADOL,2017-07-05 09:00:00,37.4,152.7, ,3299.9697097519165
229685,2017182N15132,NANMADOL,2017-07-05 12:00:00,38.2,154.9, ,3511.000708036901
229686,2017182N15132,NANMADOL,2017-07-05 15:00:00,39.1,157.4, ,3747.4958526889122
229687,2017182N15132,NANMADOL,2017-07-05 18:00:00,40.2,160.1, ,4002.767480177952
229688,2017182N15132,NANMADOL,2017-07-05 21:00:00,41.3,162.9, ,4261.51074612434
229689,2017182N15132,NANMADOL,2017-07-06 00:00:00,42.8,165.6, ,4517.088992878944
229690,2017182N15132,NANMADOL,2017-07-06 03:00:00,44.5,167.9, ,4740.066310895392
229691,2017182N15132,NANMADOL,2017-07-06 06:00:00,46.4,169.7, ,4924.919230239814
229692,2017182N15132,NANMADOL,2017-07-06 09:00:00,48.3,171.0, ,5070.085185971509
229693,2017182N15132,NANMADOL,2017-07-06 12:00:00,49.8,171.4, ,5140.206300115653
229694,2017182N15132,NANMADOL,2017-07-06 15:00:00,50.4,171.0, ,5130.582378444355
229695,2017182N15132,NANMADOL,2017-07-06 18:00:00,50.6,170.4, ,5096.1341408865355
229696,2017182N15132,NANMADOL,2017-07-06 21:00:00,50.9,170.4, ,5105.824371868247
229697,2017182N15132,NANMADOL,2017-07-07 00:00:00,51.0,170.6, ,5122.471105098879
229698,2017182N15132,NANMADOL,2017-07-07 03:00:00,51.0,170.9, ,5142.569846877253
229699,2017182N15132,NANMADOL,2017-07-07 06:00:00,51.0,171.3, ,5169.414569462875
229700,2017182N15132,NANMADOL,2017-07-07 09:00:00,50.9,171.7, ,5193.275623211426
229701,2017182N15132,NANMADOL,2017-07-07 12:00:00,50.9,172.3, ,5233.818863319449
229702,2017182N15132,NANMADOL,2017-07-07 15:00:00,50.9,173.3, ,5301.6280035762275
229703,2017182N15132,NANMADOL,2017-07-07 18:00:00,50.9,174.6, ,5390.1921090378255
229704,2017182N15132,NANMADOL,2017-07-07 21:00:00,51.1,175.9, ,5483.822525331356
229705,2017182N15132,NANMADOL,2017-07-08 00:00:00,51.4,177.2, ,5579.180247665664
229706,2017182N15132,NANMADOL,2017-07-08 03:00:00,51.7,178.4, ,5666.940040337253
229707,2017182N15132,NANMADOL,2017-07-08 06:00:00,52.1,179.6, ,5755.770290715062
229708,2017182N15132,NANMADOL,2017-07-08 09:00:00,52.6,180.9, ,5851.898403464667
229709,2017182N15132,NANMADOL,2017-07-08 12:00:00,53.1,182.3, ,5953.105834947131
229710,2017195N16114,TALAS,2017-07-14 00:00:00,16.0,114.1, ,1189.6652687229248
229711,2017195N16114,TALAS,2017-07-14 03:00:00,16.2,113.9, ,1186.825515250676
229712,2017195N16114,TALAS,2017-07-14 06:00:00,16.3,113.5, ,1207.4335553298488
229713,2017195N16114,TALAS,2017-07-14 09:00:00,16.4,113.3, ,1214.1833608909826
229714,2017195N16114,TALAS,2017-07-14 12:00:00,16.5,113.0, ,1228.937922493483
229715,2017195N16114,TALAS,2017-07-14 15:00:00,16.5,112.8, ,1244.2670735169504
229716,2017195N16114,TALAS,2017-07-14 18:00:00,16.6,112.6, ,1252.1792312336459
229717,2017195N16114,TALAS,2017-07-14 21:00:00,16.7,112.4, ,1260.464462742873
229718,2017195N16114,TALAS,2017-07-15 00:00:00,16.8,112.2,25,1269.1147283550943
229719,2017195N16114,TALAS,2017-07-15 03:00:00,16.9,112.0,25,1278.1218837859367
229720,2017195N16114,TALAS,2017-07-15 06:00:00,17.0,111.8,25,1287.477706489673
229721,2017195N16114,TALAS,2017-07-15 09:00:00,17.1,111.5,28,1305.551322161915
229722,2017195N16114,TALAS,2017-07-15 12:00:00,17.2,111.2,30,1324.174575369158
229723,2017195N16114,TALAS,2017-07-15 15:00:00,17.3,110.8,33,1351.962986286997
229724,2017195N16114,TALAS,2017-07-15 18:00:00,17.5,110.3,35,1383.1015636697987
229725,2017195N16114,TALAS,2017-07-15 21:00:00,17.6,109.9,38,1412.627616885721
229726,2017195N16114,TALAS,2017-07-16 00:00:00,17.7,109.4,40,1451.8486514058193
229727,2017195N16114,TALAS,2017-07-16 03:00:00,17.9,108.9,45,1486.366775758409
229728,2017195N16114,TALAS,2017-07-16 06:00:00,18.1,108.4,50,1522.0722256153695
229729,2017195N16114,TALAS,2017-07-16 09:00:00,18.3,107.8,50,1568.3295882512107
229730,2017195N16114,TALAS,2017-07-16 12:00:00,18.4,107.1,50,1630.064035708216
229731,2017195N16114,TALAS,2017-07-16 15:00:00,18.5,106.5,48,1682.9963599931702
229732,2017195N16114,TALAS,2017-07-16 18:00:00,18.6,105.7,45,1755.929622654133
229733,2017195N16114,TALAS,2017-07-16 21:00:00,18.8,104.9,43,1825.5491638683575
229734,2017195N16114,TALAS,2017-07-17 00:00:00,18.9,103.9,40,1919.8484234951936
229735,2017195N16114,TALAS,2017-07-17 03:00:00,18.9,103.0,35,2008.7684348822559
229736,2017195N16114,TALAS,2017-07-17 06:00:00,19.0,102.1,30,2094.3849014468024
229737,2017195N16114,TALAS,2017-07-17 09:00:00,19.1,101.4,25,2160.5611973030104
229738,2017195N16114,TALAS,2017-07-17 12:00:00,19.3,100.8,20,2213.699128041704
229739,2017195N16114,TALAS,2017-07-17 15:00:00,19.4,100.5, ,2240.4529156238614
229740,2017195N16114,TALAS,2017-07-17 18:00:00,19.6,100.2, ,2264.1524609612993
229741,2017200N26162,NORU,2017-07-19 06:00:00,26.1,162.1, ,4066.3144734491593
229742,2017200N26162,NORU,2017-07-19 09:00:00,26.1,161.9, ,4046.443739828788
229743,2017200N26162,NORU,2017-07-19 12:00:00,26.2,161.7, ,4025.488327433529
229744,2017200N26162,NORU,2017-07-19 15:00:00,26.3,161.5, ,4004.5820231556863
229745,2017200N26162,NORU,2017-07-19 18:00:00,26.4,161.2, ,3973.804995857438
229746,2017200N26162,NORU,2017-07-19 21:00:00,26.6,160.9, ,3942.164364903629
229747,2017200N26162,NORU,2017-07-20 00:00:00,26.9,160.6, ,3909.8851606673074
229748,2017200N26162,NORU,2017-07-20 03:00:00,27.0,160.3, ,3879.438935665576
229749,2017200N26162,NORU,2017-07-20 06:00:00,27.2,160.0, ,3848.3623030911067
229750,2017200N26162,NORU,2017-07-20 09:00:00,27.3,159.5, ,3798.3696012524424
229751,2017200N26162,NORU,2017-07-20 12:00:00,27.4,159.1, ,3758.330723747611
229752,2017200N26162,NORU,2017-07-20 15:00:00,27.4,158.7, ,3718.889676617483
229753,2017200N26162,NORU,2017-07-20 18:00:00,27.6,158.3,25,3678.508622139079
229754,2017200N26162,NORU,2017-07-20 21:00:00,27.8,157.8,28,3628.5378081460817
229755,2017200N26162,NORU,2017-07-21 00:00:00,27.9,157.4,30,3588.9210502113156
229756,2017200N26162,NORU,2017-07-21 03:00:00,28.0,157.0,33,3549.3993712779534
229757,2017200N26162,NORU,2017-07-21 06:00:00,28.1,156.6,35,3509.975317921819
229758,2017200N26162,NORU,2017-07-21 09:00:00,28.1,156.1,38,3460.93420554647
229759,2017200N26162,NORU,2017-07-21 12:00:00,28.2,155.6,40,3411.8542586468784
229760,2017200N26162,NORU,2017-07-21 15:00:00,28.3,155.1,40,3362.897832351511
229761,2017200N26162,NORU,2017-07-21 18:00:00,28.3,154.7,40,3323.7369488544987
229762,2017200N26162,NORU,2017-07-21 21:00:00,28.4,154.2,40,3274.9483585668313
229763,2017200N26162,NORU,2017-07-22 00:00:00,28.4,153.9,40,3245.609033049145
229764,2017200N26162,NORU,2017-07-22 03:00:00,28.4,153.6,43,3216.271154369869
229765,2017200N26162,NORU,2017-07-22 06:00:00,28.5,153.3,45,3187.2192912209293
229766,2017200N26162,NORU,2017-07-22 09:00:00,28.5,153.0,48,3157.915236423801
229767,2017200N26162,NORU,2017-07-22 12:00:00,28.5,152.7,50,3128.613595766613
229768,2017200N26162,NORU,2017-07-22 15:00:00,28.5,152.4,50,3099.3146178971147
229769,2017200N26162,NORU,2017-07-22 18:00:00,28.5,152.0,50,3060.253899773802
229770,2017200N26162,NORU,2017-07-22 21:00:00,28.3,151.7,53,3030.1014495944705
229771,2017200N26162,NORU,2017-07-23 00:00:00,28.2,151.4,55,3000.34493455998
229772,2017200N26162,NORU,2017-07-23 03:00:00,28.1,151.2,60,2980.3706245943367
229773,2017200N26162,NORU,2017-07-23 06:00:00,28.1,151.2,65,2980.3706245943367
229774,2017200N26162,NORU,2017-07-23 09:00:00,28.1,151.3,70,2990.174194697713
229775,2017200N26162,NORU,2017-07-23 12:00:00,28.0,151.4,75,2999.6492611894596
229776,2017200N26162,NORU,2017-07-23 15:00:00,27.8,151.5,80,3008.9399885753564
229777,2017200N26162,NORU,2017-07-23 18:00:00,27.6,151.6,85,3018.4216897822207
229778,2017200N26162,NORU,2017-07-23 21:00:00,27.3,151.9,88,3047.8197061972837
229779,2017200N26162,NORU,2017-07-24 00:00:00,27.1,152.2,90,3077.593644125725
229780,2017200N26162,NORU,2017-07-24 03:00:00,26.9,152.6,88,3117.532043425698
229781,2017200N26162,NORU,2017-07-24 06:00:00,26.7,153.0,85,3157.7446748198354
229782,2017200N26162,NORU,2017-07-24 09:00:00,26.5,153.6,85,3218.1106898609305
229783,2017200N26162,NORU,2017-07-24 12:00:00,26.2,154.2,85,3279.346420148952
229784,2017200N26162,NORU,2017-07-24 15:00:00,26.0,154.9,85,3350.4016136963696
229785,2017200N26162,NORU,2017-07-24 18:00:00,25.9,155.5,85,3410.991477304076
229786,2017200N26162,NORU,2017-07-24 21:00:00,25.7,156.1,85,3472.5275295558336
229787,2017200N26162,NORU,2017-07-25 00:00:00,25.7,156.6,85,3522.4672744748973
229788,2017200N26162,NORU,2017-07-25 03:00:00,25.8,157.1,85,3571.4835031337084
229789,2017200N26162,NORU,2017-07-25 06:00:00,25.9,157.5,85,3610.4871711139517
229790,2017200N26162,NORU,2017-07-25 09:00:00,26.0,157.9,85,3649.4638403221093
229791,2017200N26162,NORU,2017-07-25 12:00:00,26.2,158.2,85,3677.5970955154894
229792,2017200N26162,NORU,2017-07-25 15:00:00,26.5,158.4,83,3695.04726204899
229793,2017200N26162,NORU,2017-07-25 18:00:00,27.0,158.4,80,3691.5617894457896
229794,2017200N26162,NORU,2017-07-25 21:00:00,27.5,158.3,80,3678.9611646637495
229795,2017200N26162,NORU,2017-07-26 00:00:00,28.0,157.9,80,3637.7387754009646
229796,2017200N26162,NORU,2017-07-26 03:00:00,28.5,157.6,80,3607.3767560507868
229797,2017200N26162,NORU,2017-07-26 06:00:00,29.0,157.1,80,3558.5972019304677
229798,2017200N26162,NORU,2017-07-26 09:00:00,29.4,156.4,78,3491.4248116467834
229799,2017200N26162,NORU,2017-07-26 12:00:00,29.8,155.6,75,3415.706501292856
229800,2017200N26162,NORU,2017-07-26 15:00:00,30.1,154.9,75,3350.1302916675813
229801,2017200N26162,NORU,2017-07-26 18:00:00,30.4,154.1,75,3275.804605521468
229802,2017200N26162,NORU,2017-07-26 21:00:00,30.6,153.1,75,3182.304727696424
229803,2017200N26162,NORU,2017-07-27 00:00:00,30.7,152.1,75,3088.309835177784
229804,2017200N26162,NORU,2017-07-27 03:00:00,30.9,151.3,75,3015.0974744427285
229805,2017200N26162,NORU,2017-07-27 06:00:00,31.0,150.5,75,2940.9924110492534
229806,2017200N26162,NORU,2017-07-27 09:00:00,30.9,149.5,75,2845.0287955139656
229807,2017200N26162,NORU,2017-07-27 12:00:00,30.7,148.5,75,2747.2301706416233
229808,2017200N26162,NORU,2017-07-27 15:00:00,30.6,147.6,73,2660.4713057678655
229809,2017200N26162,NORU,2017-07-27 18:00:00,30.4,146.8,70,2581.175447826824
229810,2017200N26162,NORU,2017-07-27 21:00:00,30.0,146.0,70,2497.9151271605033
229811,2017200N26162,NORU,2017-07-28 00:00:00,29.6,145.2,70,2414.4988328801087
229812,2017200N26162,NORU,2017-07-28 03:00:00,29.2,144.8,70,2369.3286998606645
229813,2017200N26162,NORU,2017-07-28 06:00:00,28.9,144.4,70,2326.0132701666776
229814,2017200N26162,NORU,2017-07-28 09:00:00,28.5,144.0,68,2281.3473292083804
229815,2017200N26162,NORU,2017-07-28 12:00:00,28.2,143.6,65,2238.3551737363537
229816,2017200N26162,NORU,2017-07-28 15:00:00,27.9,143.4,65,2215.04072565649
229817,2017200N26162,NORU,2017-07-28 18:00:00,27.7,143.2,65,2193.140621098225
229818,2017200N26162,NORU,2017-07-28 21:00:00,27.4,143.0,65,2170.327927447432
229819,2017200N26162,NORU,2017-07-29 00:00:00,27.1,142.8,65,2147.8495918065305
229820,2017200N26162,NORU,2017-07-29 03:00:00,26.6,142.5,65,2114.4741635096943
229821,2017200N26162,NORU,2017-07-29 06:00:00,26.2,142.3,65,2092.525914278814
229822,2017200N26162,NORU,2017-07-29 09:00:00,25.8,142.1,65,2071.3218703412017
229823,2017200N26162,NORU,2017-07-29 12:00:00,25.3,141.9,65,2050.9311881296417
229824,2017200N26162,NORU,2017-07-29 15:00:00,24.9,141.8,65,2041.598568399526
229825,2017200N26162,NORU,2017-07-29 18:00:00,24.5,141.8,65,2043.253523800025
229826,2017200N26162,NORU,2017-07-29 21:00:00,24.2,141.8,70,2045.1068969449675
229827,2017200N26162,NORU,2017-07-30 00:00:00,23.9,141.7,75,2037.3490829064926
229828,2017200N26162,NORU,2017-07-30 03:00:00,23.6,141.7,83,2040.2374485055077
229829,2017200N26162,NORU,2017-07-30 06:00:00,23.3,141.6,90,2033.4969947753086
229830,2017200N26162,NORU,2017-07-30 09:00:00,23.1,141.5,103,2025.9025717919271
229831,2017200N26162,NORU,2017-07-30 12:00:00,22.9,141.4,115,2018.5361057863115
229832,2017200N26162,NORU,2017-07-30 15:00:00,22.8,141.2,125,1999.7057480504564
229833,2017200N26162,NORU,2017-07-30 18:00:00,22.8,140.9,135,1969.2386398851345
229834,2017200N26162,NORU,2017-07-30 21:00:00,22.8,140.7,133,1948.9272807127193
229835,2017200N26162,NORU,2017-07-31 00:00:00,22.8,140.4,130,1918.4604189191289
229836,2017200N26162,NORU,2017-07-31 03:00:00,22.8,140.1,130,1887.9939042019691
229837,2017200N26162,NORU,2017-07-31 06:00:00,22.9,139.9,130,1866.2016636824476
229838,2017200N26162,NORU,2017-07-31 09:00:00,22.9,139.6,128,1835.7347949216278
229839,2017200N26162,NORU,2017-07-31 12:00:00,23.0,139.3,125,1803.849258169355
229840,2017200N26162,NORU,2017-07-31 15:00:00,23.1,139.0,120,1772.029049973268
229841,2017200N26162,NORU,2017-07-31 18:00:00,23.3,138.8,115,1749.2147617829262
229842,2017200N26162,NORU,2017-07-31 21:00:00,23.5,138.5,110,1716.52778419844
229843,2017200N26162,NORU,2017-08-01 00:00:00,23.6,138.2,105,1685.0686911592777
229844,2017200N26162,NORU,2017-08-01 03:00:00,23.8,138.0,103,1662.987293107871
229845,2017200N26162,NORU,2017-08-01 06:00:00,24.0,137.7,100,1631.0775911974551
229846,2017200N26162,NORU,2017-08-01 09:00:00,24.2,137.5,98,1609.639946390193
229847,2017200N26162,NORU,2017-08-01 12:00:00,24.5,137.2,95,1578.1213999051974
229848,2017200N26162,NORU,2017-08-01 15:00:00,24.7,137.0,93,1557.5533360144666
229849,2017200N26162,NORU,2017-08-01 18:00:00,25.0,136.7,90,1527.4016948568928
229850,2017200N26162,NORU,2017-08-01 21:00:00,25.2,136.5,90,1507.788216717854
229851,2017200N26162,NORU,2017-08-02 00:00:00,25.4,136.4,90,1498.6152096056517
229852,2017200N26162,NORU,2017-08-02 03:00:00,25.6,136.1,90,1469.7979401410591
229853,2017200N26162,NORU,2017-08-02 06:00:00,25.8,135.9,90,1451.451808583375
229854,2017200N26162,NORU,2017-08-02 09:00:00,26.0,135.8,90,1443.5040434515242
229855,2017200N26162,NORU,2017-08-02 12:00:00,26.2,135.7,90,1435.954733500204
229856,2017200N26162,NORU,2017-08-02 15:00:00,26.4,135.6,90,1428.810086013809
229857,2017200N26162,NORU,2017-08-02 18:00:00,26.7,135.4,90,1413.9599729674278
229858,2017200N26162,NORU,2017-08-02 21:00:00,27.0,135.2,90,1400.1234237841334
229859,2017200N26162,NORU,2017-08-03 00:00:00,27.4,134.9,90,1380.092208814553
229860,2017200N26162,NORU,2017-08-03 03:00:00,27.7,134.5,88,1349.7029796265354
229861,2017200N26162,NORU,2017-08-03 06:00:00,27.9,134.1,85,1317.7085546191238
229862,2017200N26162,NORU,2017-08-03 09:00:00,28.1,133.8,83,1296.0140150928326
229863,2017200N26162,NORU,2017-08-03 12:00:00,28.1,133.4,80,1258.7038263269662
229864,2017200N26162,NORU,2017-08-03 15:00:00,28.2,132.9,80,1216.0229800078478
229865,2017200N26162,NORU,2017-08-03 18:00:00,28.3,132.4,80,1174.0937296362313
229866,2017200N26162,NORU,2017-08-03 21:00:00,28.4,132.0,80,1142.0038234476535
229867,2017200N26162,NORU,2017-08-04 00:00:00,28.5,131.6,80,1110.5920891190167
229868,2017200N26162,NORU,2017-08-04 03:00:00,28.6,131.3,80,1088.7095030188946
229869,2017200N26162,NORU,2017-08-04 06:00:00,28.7,131.1,80,1076.0826752532773
229870,2017200N26162,NORU,2017-08-04 09:00:00,28.8,131.0,80,1072.4599585476847
229871,2017200N26162,NORU,2017-08-04 12:00:00,28.9,130.8,80,1060.486748494922
229872,2017200N26162,NORU,2017-08-04 15:00:00,29.1,130.6,80,1054.4552661278567
229873,2017200N26162,NORU,2017-08-04 18:00:00,29.2,130.5,80,1051.7657006462691
229874,2017200N26162,NORU,2017-08-04 21:00:00,29.3,130.4,80,1049.2955894189004
229875,2017200N26162,NORU,2017-08-05 00:00:00,29.6,130.3,80,1059.232646996848
229876,2017200N26162,NORU,2017-08-05 03:00:00,29.7,130.2,80,1057.476126831218
229877,2017200N26162,NORU,2017-08-05 06:00:00,29.9,130.1,80,1062.4202716006628
229878,2017200N26162,NORU,2017-08-05 09:00:00,30.0,130.1,78,1068.975344156998
229879,2017200N26162,NORU,2017-08-05 12:00:00,30.0,130.1,75,1068.975344156998
229880,2017200N26162,NORU,2017-08-05 15:00:00,30.0,130.2,75,1076.7476151410633
229881,2017200N26162,NORU,2017-08-05 17:00:00,30.2,130.4,75,1105.4004013449016
229882,2017200N26162,NORU,2017-08-05 18:00:00,30.3,130.5,75,1119.7252836161717
229883,2017200N26162,NORU,2017-08-05 21:00:00,30.4,130.7,75,1141.77659753658
229884,2017200N26162,NORU,2017-08-06 00:00:00,30.7,130.9,75,1177.0087838079262
229885,2017200N26162,NORU,2017-08-06 03:00:00,30.9,131.2,75,1213.2735964897597
229886,2017200N26162,NORU,2017-08-06 06:00:00,31.1,131.5,75,1249.4889157310083
229887,2017200N26162,NORU,2017-08-06 09:00:00,31.4,131.9,73,1299.9015015857121
229888,2017200N26162,NORU,2017-08-06 12:00:00,31.8,132.3,70,1356.859624187898
229889,2017200N26162,NORU,2017-08-06 15:00:00,32.1,132.6,68,1399.5409441307008
229890,2017200N26162,NORU,2017-08-06 18:00:00,32.5,132.9,65,1448.955847523074
229891,2017200N26162,NORU,2017-08-06 21:00:00,32.8,133.4,65,1506.401437054583
229892,2017200N26162,NORU,2017-08-07 00:00:00,33.2,133.9,65,1570.4488417588689
229893,2017200N26162,NORU,2017-08-07 03:00:00,33.6,134.5,65,1641.7049465698037
229894,2017200N26162,NORU,2017-08-07 06:00:00,34.0,135.1,65,1712.746078259791
229895,2017200N26162,NORU,2017-08-07 09:00:00,34.6,135.7,60,1796.8948827720703
229896,2017200N26162,NORU,2017-08-07 12:00:00,35.2,136.3,55,1880.8266598996465
229897,2017200N26162,NORU,2017-08-07 15:00:00,35.6,136.6,43,1929.4904092365612
229898,2017200N26162,NORU,2017-08-07 18:00:00,36.1,136.9,30,1985.0403460870107
229899,2017200N26162,NORU,2017-08-07 21:00:00,36.7,137.3,28,2054.6506451448217
229900,2017200N26162,NORU,2017-08-08 00:00:00,37.1,137.7,25,2110.2716836901013
229901,2017200N26162,NORU,2017-08-08 03:00:00,37.5,137.9,23,2152.1039215969504
229902,2017200N26162,NORU,2017-08-08 06:00:00,37.7,138.2,20,2186.6425348247594
229903,2017200N26162,NORU,2017-08-08 09:00:00,38.2,138.4, ,2235.6100161946993
229904,2017200N26162,NORU,2017-08-08 12:00:00,38.6,138.6, ,2277.6204634309956
229905,2017200N26162,NORU,2017-08-08 15:00:00,38.8,138.8, ,2305.250577222542
229906,2017200N26162,NORU,2017-08-08 18:00:00,39.0,139.0, ,2332.844662212859
229907,2017200N26162,NORU,2017-08-08 21:00:00,39.1,139.1, ,2346.6280948083804
229908,2017200N26162,NORU,2017-08-09 00:00:00,39.2,139.2, ,2360.402401667099
229909,2017200N26162,NORU,2017-08-09 03:00:00,39.2,139.3, ,2366.9723810020705
229910,2017200N26162,NORU,2017-08-09 06:00:00,39.2,139.3, ,2366.9723810020705
229911,2017201N23178,KULAP,2017-07-20 00:00:00,23.0,178.0, ,5708.216928588593
229912,2017201N23178,KULAP,2017-07-20 03:00:00,23.1,177.8, ,5685.77048702751
229913,2017201N23178,KULAP,2017-07-20 06:00:00,23.3,177.6, ,5660.883041410744
229914,2017201N23178,KULAP,2017-07-20 09:00:00,23.6,177.5, ,5643.618813969672
