#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 01 09 45 999 99.0 99.0  1.81  9.88  6.69  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 10 15 999 99.0 99.0  1.69  9.09  6.59  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 10 45 999 99.0 99.0  1.76  9.88  6.63  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 11 15 999 99.0 99.0  1.85  9.88  6.73 101 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 11 45 999 99.0 99.0  1.88 11.11  6.67  97 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 12 45 999 99.0 99.0  1.94  9.09  6.81  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 13 15 999 99.0 99.0  1.88  9.88  6.82  95 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 13 45 999 99.0 99.0  1.84  9.88  6.56  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 14 15 999 99.0 99.0  1.85 10.53  6.31  91 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 14 45 999 99.0 99.0  1.92  9.88  6.39  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 15 15 999 99.0 99.0  1.89  9.09  6.24  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 15 45 999 99.0 99.0  1.99  9.88  6.23  91 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 16 15 999 99.0 99.0  1.99  9.88  6.19  76 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 16 45 999 99.0 99.0  1.81 11.11  5.89  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 17 15 999 99.0 99.0  1.85 10.53  6.20  77 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 17 45 999 99.0 99.0  1.92  9.88  6.02  95 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 18 15 999 99.0 99.0  1.94  9.88  6.33  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 01 18 45 999 99.0 99.0  1.91 11.11  6.29  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 01 19 15 999 99.0 99.0  1.81  9.88  6.35  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 01 19 45 999 99.0 99.0  1.68 11.11  6.44  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 01 20 15 999 99.0 99.0  1.86  9.09  6.73  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 01 20 45 999 99.0 99.0  1.88  9.88  6.91  84 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 21 15 999 99.0 99.0  1.81 10.53  6.85  92 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 21 45 999 99.0 99.0  1.75 11.11  6.86  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 22 15 999 99.0 99.0  1.87  9.88  6.89  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 22 45 999 99.0 99.0  1.93  9.88  6.74  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 23 15 999 99.0 99.0  1.86  9.09  6.05  92 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 01 23 45 999 99.0 99.0  2.05  9.88  6.36  84 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 00 15 999 99.0 99.0  1.99 10.53  6.07  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 00 45 999 99.0 99.0  1.92  9.88  5.80  80 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 01 15 999 99.0 99.0  2.07  9.88  5.78  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 01 45 999 99.0 99.0  2.15 10.53  6.02  81 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 02 15 999 99.0 99.0  2.21  7.69  5.71  94 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 02 45 999 99.0 99.0  2.22  7.14  6.00  94 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 03 15 999 99.0 99.0  2.24  7.69  6.05  94 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 03 45 999 99.0 99.0  2.49  9.88  6.07  83 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 04 15 999 99.0 99.0  2.25  9.09  5.85  81 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 04 45 999 99.0 99.0  2.34  9.88  5.93  76 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 05 15 999 99.0 99.0  2.40  9.88  6.11  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 05 45 999 99.0 99.0  2.24 10.53  6.03  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 06 15 999 99.0 99.0  2.19  8.33  5.90  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 06 45 999 99.0 99.0  2.29  6.25  6.05  95 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 07 15 999 99.0 99.0  2.14 10.53  5.82  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 07 45 999 99.0 99.0  2.30 10.53  6.01  92 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 08 15 999 99.0 99.0  2.28  7.14  6.03 104 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 08 45 999 99.0 99.0  2.20  9.88  6.05  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 09 15 999 99.0 99.0  2.26 10.53  6.15  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 09 45 999 99.0 99.0  2.18  9.88  6.13  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 10 15 999 99.0 99.0  2.28 10.53  6.11  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 10 45 999 99.0 99.0  2.24 10.53  5.89  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 11 15 999 99.0 99.0  2.31  7.69  6.10  97 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 11 45 999 99.0 99.0  2.32  7.69  6.15  94 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 12 15 999 99.0 99.0  2.23  7.14  6.19  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 12 45 999 99.0 99.0  2.24 10.53  5.98  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 13 15 999 99.0 99.0  2.21 10.53  5.91  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 13 45 999 99.0 99.0  2.28  6.67  5.96  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 14 15 999 99.0 99.0  2.18  9.88  5.91  81 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 14 45 999 99.0 99.0  2.13  7.14  5.83  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 02 15 15 999 99.0 99.0  2.07  6.67  5.84  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 15 45 999 99.0 99.0  2.21  6.67  5.85  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 16 15 999 99.0 99.0  2.20  6.67  6.07  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 16 45 999 99.0 99.0  2.15 10.53  5.90  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 17 15 999 99.0 99.0  2.18 10.53  5.92  76 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 17 45 999 99.0 99.0  2.16  6.67  5.85  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 18 15 999 99.0 99.0  2.25 10.53  5.98  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 18 45 999 99.0 99.0  2.08  9.88  5.96  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 19 15 999 99.0 99.0  2.06 11.11  5.97 101 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 19 45 999 99.0 99.0  2.06 10.53  6.06  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 20 15 999 99.0 99.0  2.13 11.11  6.13  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 20 45 999 99.0 99.0  1.89  7.14  5.89  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 21 15 999 99.0 99.0  1.98  6.25  5.97  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 21 45 999 99.0 99.0  1.94  8.33  6.01 101 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 22 15 999 99.0 99.0  2.00  7.69  6.01  98 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 22 45 999 99.0 99.0  1.99  7.14  6.02 104 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 23 15 999 99.0 99.0  1.97 10.53  6.12  99 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 02 23 45 999 99.0 99.0  1.99  8.33  6.07 102 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 00 15 999 99.0 99.0  1.93  8.33  6.04 101 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 00 45 999 99.0 99.0  1.99 10.53  6.29  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 01 15 999 99.0 99.0  1.85  9.09  6.15  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 01 45 999 99.0 99.0  2.02  7.69  6.21  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 02 15 999 99.0 99.0  2.08  9.09  6.27  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 02 45 999 99.0 99.0  2.19  9.88  6.18  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 03 15 999 99.0 99.0  1.99  9.09  5.86  84 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 03 45 999 99.0 99.0  2.21 10.53  6.03  85 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 04 15 999 99.0 99.0  1.87  7.69  5.59  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 04 45 999 99.0 99.0  2.03  8.33  5.81  92 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 05 15 999 99.0 99.0  1.90 10.53  5.75  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 05 45 999 99.0 99.0  1.97  9.88  6.02  78 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 06 15 999 99.0 99.0  1.89  7.14  5.67  98 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 03 06 45 999 99.0 99.0  1.97  7.69  5.76  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 07 15 999 99.0 99.0  1.86 10.53  5.69  81 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 07 45 999 99.0 99.0  1.93  9.88  5.88  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 08 15 999 99.0 99.0  1.87  9.09  5.64  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 08 45 999 99.0 99.0  1.87  8.33  5.65  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 09 15 999 99.0 99.0  2.06  7.69  5.74  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 09 45 999 99.0 99.0  1.91  7.14  5.74  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 10 15 999 99.0 99.0  1.90 10.53  5.91  98 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 10 45 999 99.0 99.0  2.04  9.88  6.04  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 11 15 999 99.0 99.0  1.85  9.88  5.89  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 11 45 999 99.0 99.0  2.00  7.14  5.74  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 12 15 999 99.0 99.0  2.06  9.88  5.97  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 12 45 999 99.0 99.0  2.04  9.88  5.69  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 13 15 999 99.0 99.0  2.15  9.09  6.17  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 13 45 999 99.0 99.0  2.08  9.88  5.76  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 14 15 999 99.0 99.0  2.00  9.88  5.80  76 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 14 45 999 99.0 99.0  2.12 10.53  5.83  80 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 15 15 999 99.0 99.0  1.96  7.14  5.71  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 15 45 999 99.0 99.0  1.88  7.69  5.77  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 16 15 999 99.0 99.0  1.90  9.88  5.82  80 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 16 45 999 99.0 99.0  2.04  6.67  5.72  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 17 15 999 99.0 99.0  1.93  9.09  5.63  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 17 45 999 99.0 99.0  2.11  7.14  5.81  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 18 15 999 99.0 99.0  1.90  9.09  5.70  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 18 45 999 99.0 99.0  2.01  6.67  5.52  80 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 19 15 999 99.0 99.0  2.02  6.25  5.53  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 19 45 999 99.0 99.0  2.25  9.88  5.85  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 20 15 999 99.0 99.0  2.14  9.88  5.70  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 20 45 999 99.0 99.0  2.02  9.09  5.59  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 21 15 999 99.0 99.0  2.11  7.69  5.47  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 21 45 999 99.0 99.0  2.10  7.14  5.81  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 22 15 999 99.0 99.0  2.11  8.33  5.66  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 22 45 999 99.0 99.0  2.18  6.67  5.84  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 23 15 999 99.0 99.0  1.99  6.67  5.70  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 03 23 45 999 99.0 99.0  1.96  7.14  5.72  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 00 15 999 99.0 99.0  2.14  7.14  5.93  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 00 45 999 99.0 99.0  2.15  6.67  5.88  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 01 15 999 99.0 99.0  2.16  7.69  5.81  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 01 45 999 99.0 99.0  2.19  6.67  5.90  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 02 15 999 99.0 99.0  2.29  7.14  5.87  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 02 45 999 99.0 99.0  2.04  7.69  5.72  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 03 15 999 99.0 99.0  2.16  7.14  5.95  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 03 45 999 99.0 99.0  2.21  7.14  5.89  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 04 15 999 99.0 99.0  2.24  9.09  5.86  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 04 45 999 99.0 99.0  2.25  6.67  5.83  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 05 15 999 99.0 99.0  2.18  6.67  5.68  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 05 45 999 99.0 99.0  2.13  7.69  5.75  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 06 15 999 99.0 99.0  2.08  6.67  5.66  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 06 45 999 99.0 99.0  1.97  6.67  5.43  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 07 15 999 99.0 99.0  2.11  7.14  5.63  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 07 45 999 99.0 99.0  1.90  9.09  5.55  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 08 15 999 99.0 99.0  2.07  7.69  5.76  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 08 45 999 99.0 99.0  2.05  7.69  5.51  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 09 15 999 99.0 99.0  2.11  7.69  5.93  84 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 09 45 999 99.0 99.0  1.98  7.14  5.77  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 10 15 999 99.0 99.0  1.86  7.14  5.67  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 10 45 999 99.0 99.0  2.10  7.14  5.87  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 11 15 999 99.0 99.0  2.07  7.69  6.03  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 11 45 999 99.0 99.0  2.13  8.33  6.03  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 12 15 999 99.0 99.0  2.09  7.14  6.14  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 12 45 999 99.0 99.0  1.94  7.69  5.77  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 13 15 999 99.0 99.0  2.08  7.69  6.05  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 13 45 999 99.0 99.0  2.13  7.69  6.11 101 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 14 15 999 99.0 99.0  2.28  7.69  6.23  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 14 45 999 99.0 99.0  2.07  8.33  6.18  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 15 15 999 99.0 99.0  2.05  7.69  6.14  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 15 45 999 99.0 99.0  2.18  7.69  6.13  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 16 15 999 99.0 99.0  2.21  9.09  6.45  98 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 16 45 999 99.0 99.0  2.34  7.69  6.48  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 17 15 999 99.0 99.0  2.25  7.69  6.11  87 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 17 45 999 99.0 99.0  2.17  9.88  5.96  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 18 15 999 99.0 99.0  2.16  9.09  6.25  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 18 45 999 99.0 99.0  2.14  9.09  6.29  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 19 15 999 99.0 99.0  2.04  9.09  6.39  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 19 45 999 99.0 99.0  1.96  8.33  6.34  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 20 15 999 99.0 99.0  1.87  9.09  6.14  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 20 45 999 99.0 99.0  2.08  9.09  6.53  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 21 15 999 99.0 99.0  1.98  8.33  6.35  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 21 45 999 99.0 99.0  1.90  9.88  6.34  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 22 15 999 99.0 99.0  1.85  8.33  6.49  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 22 45 999 99.0 99.0  1.98  8.33  6.59  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 23 15 999 99.0 99.0  1.86  9.88  6.22  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 04 23 45 999 99.0 99.0  1.94  9.09  6.60  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 00 15 999 99.0 99.0  1.85  8.33  6.42  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 00 45 999 99.0 99.0  1.77  8.33  6.21  98 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 01 15 999 99.0 99.0  1.84  9.09  6.54  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 01 45 999 99.0 99.0  1.68  7.69  6.19  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 02 15 999 99.0 99.0  1.63  9.09  6.13  97 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 02 45 999 99.0 99.0  1.78  9.09  6.35  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 03 15 999 99.0 99.0  1.74  9.09  6.28  94 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 03 45 999 99.0 99.0  1.66  9.09  6.22  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 04 15 999 99.0 99.0  1.80  9.09  6.29  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 04 45 999 99.0 99.0  1.72  7.69  6.12  84 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 05 15 999 99.0 99.0  1.79  9.09  6.08  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 05 45 999 99.0 99.0  1.82 10.53  5.97  95 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 06 15 999 99.0 99.0  1.76  9.09  6.05  84 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 06 45 999 99.0 99.0  1.75  9.88  5.97  80 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 07 15 999 99.0 99.0  1.70  9.09  6.05  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 07 45 999 99.0 99.0  1.83  9.88  6.21  90 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 08 15 999 99.0 99.0  1.76  9.09  6.20  88 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 08 45 999 99.0 99.0  1.60  9.09  5.87  84 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 09 15 999 99.0 99.0  1.68 10.53  6.07  95 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 09 45 999 99.0 99.0  1.86  9.88  6.08  87 9999.0 999.0  28.9 999.0 99.0 99.00
2015 01 05 10 15 999 99.0 99.0  1.73 10.53  5.91  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 10 45 999 99.0 99.0  1.75  9.88  5.98  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 11 15 999 99.0 99.0  1.86  9.88  6.42  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 12 15 999 99.0 99.0  1.78  9.09  6.25  95 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 12 45 999 99.0 99.0  1.86  9.88  6.50 105 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 13 15 999 99.0 99.0  1.70  9.09  6.13  98 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 13 45 999 99.0 99.0  1.66  8.33  5.92  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 14 15 999 99.0 99.0  1.91  9.88  6.18  92 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 14 45 999 99.0 99.0  1.79  9.88  5.99  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 15 15 999 99.0 99.0  1.91  9.88  6.33  94 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 15 45 999 99.0 99.0  1.84 10.53  6.32  85 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 16 15 999 99.0 99.0  1.88  9.88  6.27  90 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 16 45 999 99.0 99.0  1.88  9.09  6.18  97 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 17 15 999 99.0 99.0  1.78  9.88  6.13  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 17 45 999 99.0 99.0  1.68  8.33  5.99  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 18 15 999 99.0 99.0  1.90  8.33  6.47  88 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 18 45 999 99.0 99.0  1.75  9.09  6.06  91 9999.0 999.0  28.8 999.0 99.0 99.00
2015 01 05 19 15 999 99.0 99.0  1.83  9.09  6.23 104 9999.0 999.0  28.8 999.0 99.0 99.00
