#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 01 07 30 999 99.0 99.0  2.60  9.88  7.00  89 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 08 00 999 99.0 99.0  2.72  9.88  7.18  91 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 08 30 999 99.0 99.0  2.68  9.09  7.13  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 09 00 999 99.0 99.0  2.49  9.09  7.08  82 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 09 30 999 99.0 99.0  2.55  9.09  6.99  97 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 10 00 999 99.0 99.0  2.73  8.33  7.00  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 10 30 999 99.0 99.0  2.47  9.09  6.74  83 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 11 00 999 99.0 99.0  2.56  9.09  6.96  94 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 11 30 999 99.0 99.0  2.55  9.09  6.87  89 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 12 00 999 99.0 99.0  2.54  9.09  6.89  94 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 12 30 999 99.0 99.0  2.57  9.88  6.94  91 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 13 00 999 99.0 99.0  2.46  9.09  6.81  83 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 13 30 999 99.0 99.0  2.54  9.88  6.73  77 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 14 00 999 99.0 99.0  2.59  9.09  7.01  82 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 14 30 999 99.0 99.0  2.45  9.09  6.65  80 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 15 00 999 99.0 99.0  2.55  9.09  6.92  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 15 30 999 99.0 99.0  2.43  9.88  6.77  77 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 16 00 999 99.0 99.0  2.79  9.09  7.36  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 16 30 999 99.0 99.0  2.59  9.09  7.12  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 17 00 999 99.0 99.0  2.61  9.09  7.03  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 17 30 999 99.0 99.0  2.49  9.09  6.85  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 18 00 999 99.0 99.0  2.49  9.09  7.02  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 18 30 999 99.0 99.0  2.55  9.88  7.35  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 19 00 999 99.0 99.0  2.51  9.09  7.00  89 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 01 19 30 999 99.0 99.0  2.43  9.09  6.96  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 20 00 999 99.0 99.0  2.52  9.09  7.18  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 20 30 999 99.0 99.0  2.54 16.67  7.14  55 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 21 00 999 99.0 99.0  2.50 18.18  7.19  58 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 21 30 999 99.0 99.0  2.38  9.09  6.96  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 22 00 999 99.0 99.0  2.38  9.88  7.32  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 22 30 999 99.0 99.0  2.36  9.88  6.99  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 23 00 999 99.0 99.0  2.48 16.67  6.95  44 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 01 23 30 999 99.0 99.0  2.48  9.09  7.03  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 00 00 999 99.0 99.0  2.63  9.09  6.79  93 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 00 30 999 99.0 99.0  2.33  9.09  6.60  87 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 01 00 999 99.0 99.0  2.49  8.33  6.87  90 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 01 30 999 99.0 99.0  2.44  9.09  7.06  82 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 02 00 999 99.0 99.0  2.54 16.67  7.06  37 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 02 30 999 99.0 99.0  2.64 16.67  7.13  38 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 03 00 999 99.0 99.0  2.45  8.33  7.05  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 03 30 999 99.0 99.0  2.67  9.09  7.01  80 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 04 00 999 99.0 99.0  2.48  9.09  7.10  83 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 04 30 999 99.0 99.0  2.52  8.33  6.97  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 05 00 999 99.0 99.0  2.54  9.09  7.09  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 05 30 999 99.0 99.0  2.69 16.67  7.28  46 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 06 00 999 99.0 99.0  2.55 16.67  7.04  42 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 06 30 999 99.0 99.0  2.54 16.67  7.09  39 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 07 00 999 99.0 99.0  2.53  9.09  7.15  79 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 07 30 999 99.0 99.0  2.53  9.09  7.00  79 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 08 00 999 99.0 99.0  2.47  9.09  7.20  87 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 08 30 999 99.0 99.0  2.50  9.09  7.27  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 09 00 999 99.0 99.0  2.54 16.67  7.44  44 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 09 30 999 99.0 99.0  2.47 15.38  7.33  49 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 10 00 999 99.0 99.0  2.39 14.29  6.99  60 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 10 30 999 99.0 99.0  2.55 16.67  7.32  65 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 02 11 00 999 99.0 99.0  2.37  9.09  6.90  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 12 00 999 99.0 99.0  2.42 16.67  7.08  38 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 12 30 999 99.0 99.0  2.38 16.67  7.29  65 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 13 00 999 99.0 99.0  2.47 16.67  7.65  52 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 13 30 999 99.0 99.0  2.39 15.38  7.54  39 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 14 00 999 99.0 99.0  2.11 12.50  7.28  52 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 14 30 999 99.0 99.0  2.39 16.67  7.60  46 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 15 00 999 99.0 99.0  2.32 15.38  7.69  42 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 15 30 999 99.0 99.0  2.26 12.50  7.61  53 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 16 00 999 99.0 99.0  2.18  9.88  7.41  83 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 16 30 999 99.0 99.0  2.34 16.67  8.19  39 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 17 00 999 99.0 99.0  2.47 18.18  8.20  41 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 17 30 999 99.0 99.0  2.31 16.67  7.73  38 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 18 00 999 99.0 99.0  2.18 16.67  7.54  42 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 18 30 999 99.0 99.0  2.26 15.38  7.78  56 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 19 00 999 99.0 99.0  2.44 15.38  7.84  58 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 19 30 999 99.0 99.0  2.29  9.09  7.47  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 20 00 999 99.0 99.0  2.18 16.67  7.83  49 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 20 30 999 99.0 99.0  2.15 16.67  7.73  48 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 21 00 999 99.0 99.0  2.49 18.18  8.32  62 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 21 30 999 99.0 99.0  2.26  9.88  7.85  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 22 00 999 99.0 99.0  2.31  9.88  7.51  75 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 22 30 999 99.0 99.0  2.32 16.67  7.45  58 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 23 00 999 99.0 99.0  2.14  9.88  7.05  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 02 23 30 999 99.0 99.0  2.33  9.09  7.54  80 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 00 00 999 99.0 99.0  2.35 16.67  7.70  60 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 00 30 999 99.0 99.0  2.33 16.67  7.27  55 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 01 00 999 99.0 99.0  2.33 10.53  7.16  76 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 01 30 999 99.0 99.0  2.31 11.11  7.39  66 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 02 00 999 99.0 99.0  2.24 16.67  7.13  48 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 02 30 999 99.0 99.0  2.44 16.67  7.57  48 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 03 00 999 99.0 99.0  2.27 16.67  7.32  56 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 03 30 999 99.0 99.0  2.48  9.09  7.43  80 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 04 00 999 99.0 99.0  2.41 10.53  7.32  77 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 04 30 999 99.0 99.0  2.37  9.09  7.16  70 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 05 00 999 99.0 99.0  2.48  9.09  7.28  75 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 05 30 999 99.0 99.0  2.46  8.33  7.10  76 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 06 00 999 99.0 99.0  2.40  9.09  7.03  72 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 06 30 999 99.0 99.0  2.28  9.09  6.87  70 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 07 00 999 99.0 99.0  2.44  9.09  7.06  73 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 07 30 999 99.0 99.0  2.48  9.09  7.15  79 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 08 00 999 99.0 99.0  2.35  9.88  7.01  82 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 08 30 999 99.0 99.0  2.47 15.38  7.09  51 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 09 00 999 99.0 99.0  2.37  9.88  6.80  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 09 30 999 99.0 99.0  2.42  9.88  7.13  72 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 10 00 999 99.0 99.0  2.32  9.09  7.00  87 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 03 10 30 999 99.0 99.0  2.32  9.09  6.82  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 11 00 999 99.0 99.0  2.40 15.38  6.99  69 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 11 30 999 99.0 99.0  2.20 10.53  6.63  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 12 00 999 99.0 99.0  2.15  9.09  6.77  79 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 12 30 999 99.0 99.0  2.26  9.09  6.70  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 13 00 999 99.0 99.0  2.21  9.88  6.67  96 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 13 30 999 99.0 99.0  2.24 14.29  6.78  55 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 14 00 999 99.0 99.0  2.36  9.88  6.87  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 15 00 999 99.0 99.0  2.36  9.88  6.98  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 15 30 999 99.0 99.0  2.24 15.38  6.85  53 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 16 00 999 99.0 99.0  2.24 13.33  6.77  59 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 16 30 999 99.0 99.0  2.29  9.88  6.80  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 17 00 999 99.0 99.0  2.30  9.88  6.40  79 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 17 30 999 99.0 99.0  2.34  9.88  6.86  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 18 00 999 99.0 99.0  2.35  9.88  6.80  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 18 30 999 99.0 99.0  2.22 15.38  6.67  53 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 19 00 999 99.0 99.0  2.30  9.88  7.09  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 19 30 999 99.0 99.0  2.27 16.67  6.67  76 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 20 00 999 99.0 99.0  2.28  9.88  6.87  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 20 30 999 99.0 99.0  2.25  9.88  6.66  77 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 21 00 999 99.0 99.0  2.08  9.88  6.71  83 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 21 30 999 99.0 99.0  2.04  8.33  6.63  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 22 00 999 99.0 99.0  2.18 15.38  6.95  65 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 22 30 999 99.0 99.0  2.10  9.88  6.62  83 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 23 00 999 99.0 99.0  2.18 15.38  6.72  62 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 03 23 30 999 99.0 99.0  2.18  9.09  6.61  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 00 00 999 99.0 99.0  2.19 15.38  6.69  51 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 00 30 999 99.0 99.0  2.20  9.09  6.52  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 01 00 999 99.0 99.0  2.03  9.09  6.25  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 01 30 999 99.0 99.0  2.23 15.38  6.61  65 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 02 00 999 99.0 99.0  2.28  9.88  6.56  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 02 30 999 99.0 99.0  2.18  7.69  6.54  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 03 00 999 99.0 99.0  2.11 15.38  6.47  59 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 03 30 999 99.0 99.0  2.13 13.33  6.47  60 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 04 00 999 99.0 99.0  2.10  9.09  6.35  82 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 04 30 999 99.0 99.0  2.10  8.33  6.59  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 05 00 999 99.0 99.0  2.22 14.29  7.02  53 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 05 30 999 99.0 99.0  1.96  9.09  6.48  79 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 06 00 999 99.0 99.0  1.98  9.88  6.43  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 06 30 999 99.0 99.0  2.04 14.29  6.76  56 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 07 00 999 99.0 99.0  2.02  9.09  6.47  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 07 30 999 99.0 99.0  1.97  9.09  6.58  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 08 00 999 99.0 99.0  1.99 15.38  6.71  63 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 08 30 999 99.0 99.0  1.98  9.09  6.54  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 09 00 999 99.0 99.0  1.94 13.33  6.29  68 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 09 30 999 99.0 99.0  1.97 14.29  6.64  65 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 10 00 999 99.0 99.0  1.89 15.38  6.49  73 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 10 30 999 99.0 99.0  1.94  9.09  6.39  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 11 00 999 99.0 99.0  2.00  9.09  6.30  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 11 30 999 99.0 99.0  1.92  9.09  6.31  94 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 04 12 00 999 99.0 99.0  1.96  9.09  6.18  94 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 12 30 999 99.0 99.0  1.89  6.67  6.24  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 13 00 999 99.0 99.0  1.91  9.09  6.30  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 13 30 999 99.0 99.0  1.95  9.09  6.39  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 14 00 999 99.0 99.0  1.90  8.33  6.31  90 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 14 30 999 99.0 99.0  1.98  7.69  6.52  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 15 00 999 99.0 99.0  1.88  8.33  6.33  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 15 30 999 99.0 99.0  1.96  9.09  6.31  87 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 16 00 999 99.0 99.0  1.99  9.88  6.58  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 16 30 999 99.0 99.0  1.85  7.69  6.31  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 17 00 999 99.0 99.0  1.91  7.14  6.57  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 17 30 999 99.0 99.0  1.85  9.09  6.36  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 18 00 999 99.0 99.0  1.94  6.67  6.27  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 18 30 999 99.0 99.0  2.00  9.09  6.40  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 19 00 999 99.0 99.0  1.78  9.88  6.17  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 19 30 999 99.0 99.0  1.90 11.11  6.34  91 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 20 00 999 99.0 99.0  1.91 10.53  6.26  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 20 30 999 99.0 99.0  1.89  9.09  6.42  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 21 00 999 99.0 99.0  1.89  9.88  6.50 101 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 21 30 999 99.0 99.0  1.88  8.33  6.10 105 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 22 00 999 99.0 99.0  1.84 14.29  6.11  66 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 22 30 999 99.0 99.0  1.99 13.33  6.38  72 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 23 00 999 99.0 99.0  1.89  8.33  6.29 103 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 04 23 30 999 99.0 99.0  1.99  9.09  6.40  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 00 00 999 99.0 99.0  1.91  8.33  6.09  98 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 00 30 999 99.0 99.0  2.07 10.53  6.66  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 01 00 999 99.0 99.0  1.98  8.33  6.32  98 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 01 30 999 99.0 99.0  2.16  9.09  6.53 100 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 02 00 999 99.0 99.0  1.98  9.88  6.40  87 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 02 30 999 99.0 99.0  2.04  8.33  6.43  90 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 03 00 999 99.0 99.0  1.98  7.69  6.38  96 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 03 30 999 99.0 99.0  1.94  9.09  6.43  89 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 04 00 999 99.0 99.0  2.01  9.09  6.44  83 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 04 30 999 99.0 99.0  1.95  8.33  6.39  84 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 05 00 999 99.0 99.0  2.02  8.33  6.28  86 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 05 30 999 99.0 99.0  2.09  7.69  6.53  93 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 06 00 999 99.0 99.0  2.02  9.09  6.52  93 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 06 30 999 99.0 99.0  1.99  9.88  6.34  75 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 07 00 999 99.0 99.0  1.94  7.14  6.20  87 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 07 30 999 99.0 99.0  1.93  7.69  6.24  90 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 08 00 999 99.0 99.0  1.95  9.09  6.33  89 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 08 30 999 99.0 99.0  1.81  9.09  6.20  93 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 09 00 999 99.0 99.0  1.85  9.09  6.20  96 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 09 30 999 99.0 99.0  1.97  9.09  6.47  87 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 10 00 999 99.0 99.0  1.87  9.09  5.93  97 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 10 30 999 99.0 99.0  2.02  9.88  6.47  91 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 11 00 999 99.0 99.0  1.85  8.33  6.11  96 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 11 30 999 99.0 99.0  1.93  9.88  6.09  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 12 00 999 99.0 99.0  1.92  8.33  5.94  94 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 12 30 999 99.0 99.0  1.89  9.09  6.06  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 13 00 999 99.0 99.0  1.91  9.09  6.08  90 9999.0 999.0  27.8 999.0 99.0 99.00
2020 01 05 13 30 999 99.0 99.0  1.82  7.14  5.88  98 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 14 00 999 99.0 99.0  1.78  8.33  5.82  94 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 14 30 999 99.0 99.0  1.97  8.33  6.05  96 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 15 00 999 99.0 99.0  1.98  9.88  6.06  86 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 15 30 999 99.0 99.0  1.92  9.09  5.92  94 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 16 00 999 99.0 99.0  1.85  7.69  5.91  98 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 16 30 999 99.0 99.0  1.90  8.33  6.03  98 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 17 00 999 99.0 99.0  1.85  8.33  5.77  87 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 17 30 999 99.0 99.0  1.83  9.09  5.83  89 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 18 00 999 99.0 99.0  1.80  9.88  6.10  84 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 18 30 999 99.0 99.0  1.89  8.33  6.27  93 9999.0 999.0  27.7 999.0 99.0 99.00
2020 01 05 19 00 999 99.0 99.0  1.79  8.33  6.16  94 9999.0 999.0  27.7 999.0 99.0 99.00
