#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 01 17 56 999 99.0 99.0  1.37  7.69  5.50  87 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 18 26 999 99.0 99.0  1.35 13.33  5.69  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 18 56 999 99.0 99.0  1.27 13.33  5.42  74 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 19 26 999 99.0 99.0  1.36  7.69  5.83  88 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 19 56 999 99.0 99.0  1.38  8.33  5.71  85 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 20 26 999 99.0 99.0  1.34  7.69  5.92  77 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 20 56 999 99.0 99.0  1.26  8.33  5.72  84 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 21 26 999 99.0 99.0  1.33  7.69  5.85  80 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 21 56 999 99.0 99.0  1.42  7.69  5.81  81 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 22 26 999 99.0 99.0  1.41 12.50  5.71  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 22 56 999 99.0 99.0  1.43  7.69  5.79  88 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 23 26 999 99.0 99.0  1.43 13.33  5.77  74 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 01 23 56 999 99.0 99.0  1.37 12.50  5.60  81 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 00 26 999 99.0 99.0  1.44 12.50  5.76  60 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 00 56 999 99.0 99.0  1.42  7.14  5.61  92 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 01 26 999 99.0 99.0  1.48 11.11  5.95  61 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 01 56 999 99.0 99.0  1.46 12.50  5.70  69 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 02 26 999 99.0 99.0  1.55 13.33  5.97  60 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 02 56 999 99.0 99.0  1.59 13.33  5.95  61 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 03 26 999 99.0 99.0  1.55 13.33  5.91  66 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 03 56 999 99.0 99.0  1.52 13.33  5.78  63 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 04 26 999 99.0 99.0  1.42  7.69  5.83  77 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 04 56 999 99.0 99.0  1.49  7.69  5.77  74 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 05 26 999 99.0 99.0  1.49 12.50  5.78  61 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 05 56 999 99.0 99.0  1.48  7.14  5.92  80 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 06 26 999 99.0 99.0  1.37  7.69  5.61  66 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 06 56 999 99.0 99.0  1.36  7.69  5.78  74 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 07 26 999 99.0 99.0  1.48 13.33  6.07  70 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 07 56 999 99.0 99.0  1.46 11.76  6.00  71 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 08 26 999 99.0 99.0  1.52 12.50  6.14  63 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 08 56 999 99.0 99.0  1.39  7.69  5.80  77 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 02 09 26 999 99.0 99.0  1.38  7.69  5.88  81 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 09 56 999 99.0 99.0  1.43 12.50  6.07  64 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 10 26 999 99.0 99.0  1.49 12.50  6.11  70 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 10 56 999 99.0 99.0  1.41 12.50  6.05  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 11 26 999 99.0 99.0  1.55  7.69  6.19  85 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 11 56 999 99.0 99.0  1.60 12.50  6.31  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 12 26 999 99.0 99.0  1.48 13.33  5.90  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 12 56 999 99.0 99.0  1.54 11.76  6.07  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 13 26 999 99.0 99.0  1.44 12.50  5.83  80 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 13 56 999 99.0 99.0  1.52 13.33  6.12  73 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 14 26 999 99.0 99.0  1.67 12.50  6.44  64 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 14 56 999 99.0 99.0  1.53 12.50  6.29  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 15 26 999 99.0 99.0  1.50 10.53  6.24  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 15 56 999 99.0 99.0  1.51 11.76  6.28  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 16 26 999 99.0 99.0  1.45 12.50  6.13  64 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 16 56 999 99.0 99.0  1.50 12.50  6.31  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 17 26 999 99.0 99.0  1.51 12.50  6.07  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 17 56 999 99.0 99.0  1.49 11.76  6.27  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 18 26 999 99.0 99.0  1.49  9.88  6.06  70 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 18 56 999 99.0 99.0  1.45 11.76  6.07  73 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 19 26 999 99.0 99.0  1.34 11.11  5.98  73 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 19 56 999 99.0 99.0  1.45 12.50  6.26  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 20 26 999 99.0 99.0  1.45 12.50  6.08  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 20 56 999 99.0 99.0  1.49 11.76  6.69  74 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 21 26 999 99.0 99.0  1.31  7.69  6.36  85 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 02 21 56 999 99.0 99.0  1.39 12.50  6.88  78 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 22 26 999 99.0 99.0  1.40 12.50  6.43  76 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 22 56 999 99.0 99.0  1.48 12.50  6.07  78 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 23 26 999 99.0 99.0  1.64 12.50  6.47  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 02 23 56 999 99.0 99.0  1.57 12.50  5.97  77 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 00 26 999 99.0 99.0  1.53  9.09  5.84  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 00 56 999 99.0 99.0  1.60 12.50  6.15  77 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 01 26 999 99.0 99.0  1.62  7.69  5.92  71 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 01 56 999 99.0 99.0  1.69  8.33  6.31  74 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 02 26 999 99.0 99.0  1.67  9.09  6.47  69 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 03 02 56 999 99.0 99.0  1.72 12.50  6.42  77 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 03 03 26 999 99.0 99.0  1.76 11.11  6.07  73 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 03 56 999 99.0 99.0  1.85  8.33  5.79  59 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 04 26 999 99.0 99.0  1.86  8.33  5.85  53 9999.0 999.0  28.7 999.0 99.0 99.00
2022 01 03 04 56 999 99.0 99.0  1.95 11.76  6.09  76 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 05 26 999 99.0 99.0  1.73  7.69  6.01  54 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 05 56 999 99.0 99.0  1.82  8.33  6.24  59 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 06 26 999 99.0 99.0  1.80  9.09  6.05  59 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 06 56 999 99.0 99.0  1.91  8.33  6.12  53 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 07 26 999 99.0 99.0  1.76  8.33  6.23  54 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 07 56 999 99.0 99.0  1.68  8.33  6.19  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 08 26 999 99.0 99.0  1.65 10.53  6.32  73 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 08 56 999 99.0 99.0  1.74  8.33  5.90  57 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 09 26 999 99.0 99.0  1.84  8.33  6.02  64 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 09 56 999 99.0 99.0  1.91  8.33  5.93  57 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 10 26 999 99.0 99.0  1.95  9.09  5.82  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 10 56 999 99.0 99.0  2.15  9.09  5.96  60 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 11 26 999 99.0 99.0  2.36  7.69  6.13  56 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 11 56 999 99.0 99.0  2.32  7.69  5.93  60 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 12 26 999 99.0 99.0  2.46  8.33  6.04  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 12 56 999 99.0 99.0  2.55  8.33  6.26  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 13 26 999 99.0 99.0  2.49  8.33  6.25  57 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 13 56 999 99.0 99.0  2.41  9.09  6.18  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 14 26 999 99.0 99.0  2.61  8.33  6.28  57 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 14 56 999 99.0 99.0  2.43  8.33  6.38  59 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 15 26 999 99.0 99.0  2.38  8.33  6.26  60 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 15 56 999 99.0 99.0  2.24  9.09  6.21  56 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 16 26 999 99.0 99.0  2.10  9.09  6.17  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 16 56 999 99.0 99.0  2.23  8.33  6.27  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 17 26 999 99.0 99.0  2.09  8.33  6.07  57 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 17 56 999 99.0 99.0  2.16  8.33  6.08  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 18 26 999 99.0 99.0  2.21  8.33  6.03  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 18 56 999 99.0 99.0  2.08  7.69  6.10  59 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 19 26 999 99.0 99.0  2.26  9.09  6.31  60 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 19 56 999 99.0 99.0  2.24  8.33  6.22  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 20 26 999 99.0 99.0  2.21  8.33  6.45  67 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 03 20 56 999 99.0 99.0  2.13  8.33  6.14  63 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 21 26 999 99.0 99.0  2.12  9.09  6.26  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 03 21 56 999 99.0 99.0  2.19  8.33  6.35  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 22 26 999 99.0 99.0  2.30  9.09  6.40  64 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 22 56 999 99.0 99.0  2.25  8.33  6.33  70 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 23 26 999 99.0 99.0  2.22  8.33  6.11  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 03 23 56 999 99.0 99.0  2.12  8.33  5.88  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 00 26 999 99.0 99.0  2.27  9.09  6.30  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 00 56 999 99.0 99.0  2.36  8.33  6.25  71 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 01 26 999 99.0 99.0  2.36  8.33  6.34  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 01 56 999 99.0 99.0  2.29  9.09  6.34  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 02 26 999 99.0 99.0  2.31  9.09  6.31  71 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 02 56 999 99.0 99.0  2.38  8.33  6.38  64 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 03 26 999 99.0 99.0  2.12  8.33  6.09  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 03 56 999 99.0 99.0  2.29  8.33  6.26  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 04 26 999 99.0 99.0  2.20  7.69  6.15  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 04 56 999 99.0 99.0  2.37  8.33  6.38  61 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 05 26 999 99.0 99.0  2.20  8.33  6.15  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 05 56 999 99.0 99.0  2.11  9.09  6.07  60 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 04 06 26 999 99.0 99.0  2.29  8.33  6.31  63 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 06 56 999 99.0 99.0  2.10  8.33  6.13  66 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 07 26 999 99.0 99.0  2.04  9.09  6.13  67 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 07 56 999 99.0 99.0  1.96  8.33  6.28  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 08 26 999 99.0 99.0  1.99  8.33  6.12  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 08 56 999 99.0 99.0  2.14  8.33  6.48  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 09 26 999 99.0 99.0  1.82  8.33  5.94  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 09 56 999 99.0 99.0  1.89  9.09  6.18  76 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 10 26 999 99.0 99.0  1.79  9.09  6.15  74 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 10 56 999 99.0 99.0  1.98  9.09  6.34  71 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 11 26 999 99.0 99.0  1.90  8.33  6.19  74 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 11 56 999 99.0 99.0  1.87  8.33  5.97  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 12 26 999 99.0 99.0  2.08  8.33  6.24  61 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 12 56 999 99.0 99.0  1.96  9.09  6.13  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 13 26 999 99.0 99.0  1.90  8.33  6.00  73 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 13 56 999 99.0 99.0  2.08  8.33  5.95  67 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 14 26 999 99.0 99.0  1.93  8.33  5.99  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 14 56 999 99.0 99.0  1.97  8.33  5.92  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 15 26 999 99.0 99.0  2.00  8.33  6.01  73 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 15 56 999 99.0 99.0  1.98  7.69  5.87  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 16 26 999 99.0 99.0  1.89  8.33  5.78  76 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 16 56 999 99.0 99.0  1.92  8.33  5.90  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 17 26 999 99.0 99.0  1.88  8.33  5.82  71 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 17 56 999 99.0 99.0  1.90  8.33  5.92  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 18 26 999 99.0 99.0  1.94  7.69  5.89  78 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 18 56 999 99.0 99.0  1.94  8.33  5.73  74 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 19 26 999 99.0 99.0  1.89  8.33  5.73  73 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 19 56 999 99.0 99.0  2.09  8.33  5.91  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 20 26 999 99.0 99.0  1.96  7.69  5.66  71 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 20 56 999 99.0 99.0  1.94  8.33  5.49  74 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 21 26 999 99.0 99.0  2.00  7.69  5.83  73 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 21 56 999 99.0 99.0  2.03  8.33  5.77  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 22 26 999 99.0 99.0  2.00  8.33  5.76  77 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 22 56 999 99.0 99.0  1.97  7.69  5.74  78 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 23 26 999 99.0 99.0  1.90  7.69  5.57  81 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 04 23 56 999 99.0 99.0  2.05  8.33  5.78  80 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 00 26 999 99.0 99.0  1.97  7.69  5.84  76 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 00 56 999 99.0 99.0  2.09  8.33  5.82  77 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 01 26 999 99.0 99.0  1.96  8.33  5.69  74 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 01 56 999 99.0 99.0  1.96  8.33  5.72  77 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 02 26 999 99.0 99.0  2.10  8.33  5.98  78 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 02 56 999 99.0 99.0  1.89  7.69  5.54  76 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 03 26 999 99.0 99.0  2.05  8.33  5.71  74 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 03 56 999 99.0 99.0  1.87  7.14  5.63  74 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 04 26 999 99.0 99.0  1.89  6.67  5.68  83 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 04 56 999 99.0 99.0  2.06  7.69  5.83  73 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 05 26 999 99.0 99.0  2.01  8.33  5.71  69 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 05 56 999 99.0 99.0  2.14  7.14  5.78  67 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 06 26 999 99.0 99.0  2.19  6.67  5.89  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 06 56 999 99.0 99.0  2.29  7.69  5.89  66 9999.0 999.0  28.6 999.0 99.0 99.00
2022 01 05 07 26 999 99.0 99.0  2.15  7.69  5.77  66 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 07 56 999 99.0 99.0  1.98  8.33  5.71  64 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 08 26 999 99.0 99.0  2.02  8.33  5.63  59 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 08 56 999 99.0 99.0  1.99  9.09  5.79  59 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 09 26 999 99.0 99.0  1.98  8.33  5.66  64 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 09 56 999 99.0 99.0  1.94 11.11  5.68  90 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 10 26 999 99.0 99.0  2.17  7.69  5.85  70 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 10 56 999 99.0 99.0  2.02  7.69  5.80  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 11 26 999 99.0 99.0  2.15  7.69  5.80  63 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 11 56 999 99.0 99.0  2.22  7.69  5.75  69 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 12 26 999 99.0 99.0  2.23  7.69  5.96  60 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 12 56 999 99.0 99.0  2.11  8.33  5.94  63 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 13 26 999 99.0 99.0  2.13  8.33  5.98  64 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 13 56 999 99.0 99.0  2.00  6.67  5.78  77 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 14 26 999 99.0 99.0  2.16  8.33  5.93  59 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 14 56 999 99.0 99.0  2.11  8.33  5.93  61 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 15 26 999 99.0 99.0  2.17  8.33  6.00  60 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 15 56 999 99.0 99.0  2.10  8.33  5.93  56 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 16 26 999 99.0 99.0  2.09  8.33  6.08  59 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 16 56 999 99.0 99.0  2.04  8.33  5.94  59 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 17 26 999 99.0 99.0  2.18  9.09  6.14  57 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 17 56 999 99.0 99.0  2.08  8.33  6.14  60 9999.0 999.0  28.5 999.0 99.0 99.00
2022 01 05 18 26 999 99.0 99.0  2.09  8.33  6.07  57 9999.0 999.0  28.5 999.0 99.0 99.00
