#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 01 08 30 999 99.0 99.0  1.60 11.11  5.34  79 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 09 00 999 99.0 99.0  1.61  7.14  5.66  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 09 30 999 99.0 99.0  1.56  6.67  5.62  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 10 00 999 99.0 99.0  1.59  6.25  5.40 100 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 10 30 999 99.0 99.0  1.59  7.69  5.54  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 11 00 999 99.0 99.0  1.57  7.69  5.46  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 11 30 999 99.0 99.0  1.67  8.33  5.62  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 12 00 999 99.0 99.0  1.73  6.25  5.56  97 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 12 30 999 99.0 99.0  1.70  6.25  5.52  98 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 13 00 999 99.0 99.0  1.80  7.14  5.54  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 13 30 999 99.0 99.0  1.86  6.67  5.54 104 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 14 00 999 99.0 99.0  1.82  7.69  5.49  84 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 14 30 999 99.0 99.0  1.91  7.14  5.69  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 15 00 999 99.0 99.0  1.62  7.69  5.32  90 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 15 30 999 99.0 99.0  1.81  7.14  5.62  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 16 00 999 99.0 99.0  1.68  6.25  5.46  90 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 16 30 999 99.0 99.0  1.79  6.67  5.77  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 17 00 999 99.0 99.0  1.72  7.14  5.75  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 17 30 999 99.0 99.0  1.72  7.14  5.75  96 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 18 00 999 99.0 99.0  1.67  7.14  5.72  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 18 30 999 99.0 99.0  1.65  6.67  5.76  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 19 00 999 99.0 99.0  1.63  7.14  5.77  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 19 30 999 99.0 99.0  1.66  7.14  6.03  98 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 20 00 999 99.0 99.0  1.51  7.14  5.67 108 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 20 30 999 99.0 99.0  1.56  7.69  5.78  90 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 21 00 999 99.0 99.0  1.46  7.14  6.01 100 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 21 30 999 99.0 99.0  1.51  7.14  6.06  97 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 22 00 999 99.0 99.0  1.49  7.69  5.92 104 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 22 30 999 99.0 99.0  1.46  7.69  6.06  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 23 00 999 99.0 99.0  1.45  7.69  6.08  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 01 23 30 999 99.0 99.0  1.40  7.69  5.91 108 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 00 00 999 99.0 99.0  1.47  6.67  6.11 110 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 00 30 999 99.0 99.0  1.51  7.69  6.13 104 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 01 00 999 99.0 99.0  1.40  6.67  5.95 107 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 01 30 999 99.0 99.0  1.42  6.25  6.05 113 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 02 00 999 99.0 99.0  1.47  7.69  6.31 101 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 02 30 999 99.0 99.0  1.44 12.50  6.06  65 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 03 00 999 99.0 99.0  1.47  6.67  6.11 103 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 03 30 999 99.0 99.0  1.45  6.67  6.04 103 9999.0 999.0  29.3 999.0 99.0 99.00
2018 01 02 04 00 999 99.0 99.0  1.41  6.67  5.76  97 9999.0 999.0  29.3 999.0 99.0 99.00
2018 01 02 04 30 999 99.0 99.0  1.38 12.50  5.72  77 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 05 00 999 99.0 99.0  1.46  7.14  5.81  94 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 05 30 999 99.0 99.0  1.35  6.67  5.60  94 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 06 00 999 99.0 99.0  1.40  7.14  5.82  91 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 06 30 999 99.0 99.0  1.45  6.67  5.92  91 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 07 00 999 99.0 99.0  1.39 11.76  6.06  73 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 02 07 30 999 99.0 99.0  1.37  7.14  5.80 103 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 08 00 999 99.0 99.0  1.41  7.14  5.89 100 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 08 30 999 99.0 99.0  1.36  7.69  5.86  98 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 09 00 999 99.0 99.0  1.40  6.67  6.10  97 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 09 30 999 99.0 99.0  1.22 12.50  5.97  76 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 10 00 999 99.0 99.0  1.32  7.69  6.29  90 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 02 10 30 999 99.0 99.0  1.18 11.76  6.04  63 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 11 00 999 99.0 99.0  1.21  7.69  6.03  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 11 30 999 99.0 99.0  1.19  7.69  6.16  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 12 00 999 99.0 99.0  1.24  8.33  6.43  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 12 30 999 99.0 99.0  1.17  7.69  6.02  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 13 00 999 99.0 99.0  1.21  7.14  5.93  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 13 30 999 99.0 99.0  1.31  7.69  6.03  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 14 00 999 99.0 99.0  1.27  7.14  5.95  97 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 14 30 999 99.0 99.0  1.39  7.69  5.84  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 15 30 999 99.0 99.0  1.38  7.69  5.79  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 16 00 999 99.0 99.0  1.27  7.14  5.59  97 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 16 30 999 99.0 99.0  1.31  7.69  5.73  90 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 17 00 999 99.0 99.0  1.25  7.69  5.57  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 17 30 999 99.0 99.0  1.26  7.14  5.64  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 18 00 999 99.0 99.0  1.24  7.69  5.72  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 18 30 999 99.0 99.0  1.19 11.11  5.64  69 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 19 00 999 99.0 99.0  1.21  7.69  5.74  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 19 30 999 99.0 99.0  1.21 11.11  5.67  63 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 20 00 999 99.0 99.0  1.22  7.69  5.65  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 20 30 999 99.0 99.0  1.18  7.69  5.46  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 21 00 999 99.0 99.0  1.26  6.67  5.64  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 21 30 999 99.0 99.0  1.15  7.14  5.57  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 22 00 999 99.0 99.0  1.21  7.69  5.33  96 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 02 22 30 999 99.0 99.0  1.18  7.69  5.19  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 02 23 30 999 99.0 99.0  1.21  7.69  5.34  80 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 00 00 999 99.0 99.0  1.25  7.69  5.40  90 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 00 30 999 99.0 99.0  1.28  7.69  5.27  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 01 00 999 99.0 99.0  1.24  7.69  5.39  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 01 30 999 99.0 99.0  1.25  7.69  5.43  84 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 02 00 999 99.0 99.0  1.28  7.69  5.51  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 02 30 999 99.0 99.0  1.27  7.14  5.53  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 03 30 999 99.0 99.0  1.31  7.69  5.59  90 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 04 00 999 99.0 99.0  1.27  7.69  5.46  90 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 04 30 999 99.0 99.0  1.28  7.14  5.43  86 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 05 00 999 99.0 99.0  1.27  7.14  5.62  80 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 05 30 999 99.0 99.0  1.20  7.69  5.49  80 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 06 00 999 99.0 99.0  1.20  7.14  5.46  79 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 06 30 999 99.0 99.0  1.20  7.69  5.38  82 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 07 00 999 99.0 99.0  1.21  7.14  5.32  84 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 07 30 999 99.0 99.0  1.15  7.69  5.32  80 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 03 08 00 999 99.0 99.0  1.17  7.69  5.43  90 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 08 30 999 99.0 99.0  1.10 15.38  5.21  58 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 09 00 999 99.0 99.0  1.11  7.14  5.38  76 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 09 30 999 99.0 99.0  1.10  7.69  5.33  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 10 00 999 99.0 99.0  1.06  7.14  5.47  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 10 30 999 99.0 99.0  1.03 11.11  5.55  76 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 11 00 999 99.0 99.0  0.98  7.14  5.60 100 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 11 30 999 99.0 99.0  0.92  7.69  5.38  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 12 00 999 99.0 99.0  0.91  6.67  5.35  98 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 12 30 999 99.0 99.0  1.02  6.67  5.64  91 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 13 00 999 99.0 99.0  1.02  7.14  5.69  79 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 13 30 999 99.0 99.0  0.95  7.14  5.60  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 14 00 999 99.0 99.0  1.00  7.14  5.64  93 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 14 30 999 99.0 99.0  0.98  6.67  5.57  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 15 00 999 99.0 99.0  0.95 10.53  5.64  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 15 30 999 99.0 99.0  0.99  7.14  5.63  89 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 16 00 999 99.0 99.0  0.99  6.67  5.73  94 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 16 30 999 99.0 99.0  0.98  7.69  5.83  82 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 17 00 999 99.0 99.0  0.96 15.38  5.57  59 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 17 30 999 99.0 99.0  1.02  7.69  5.65  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 18 00 999 99.0 99.0  0.98  7.14  5.48  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 18 30 999 99.0 99.0  1.06 14.29  5.57  51 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 19 30 999 99.0 99.0  1.01  7.14  5.45  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 20 00 999 99.0 99.0  1.05  7.14  5.44  80 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 20 30 999 99.0 99.0  1.03 14.29  5.33  60 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 21 00 999 99.0 99.0  1.06  7.69  5.18  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 21 30 999 99.0 99.0  1.06 14.29  5.44  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 03 22 00 999 99.0 99.0  1.07 13.33  5.36  66 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 03 22 30 999 99.0 99.0  1.03 14.29  5.57  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 03 23 30 999 99.0 99.0  1.02  8.33  5.52  82 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 00 00 999 99.0 99.0  1.02 14.29  5.77  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 00 30 999 99.0 99.0  0.98 14.29  5.97  60 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 01 00 999 99.0 99.0  1.03 13.33  5.82  58 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 01 30 999 99.0 99.0  1.04 14.29  5.61  68 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 02 00 999 99.0 99.0  1.09 14.29  5.82  69 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 02 30 999 99.0 99.0  1.09 14.29  5.82  59 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 03 30 999 99.0 99.0  1.10 14.29  5.58  58 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 04 04 00 999 99.0 99.0  1.16 13.33  5.66  60 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 04 04 30 999 99.0 99.0  1.14 13.33  5.43  69 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 04 05 00 999 99.0 99.0  1.11  7.69  5.45  86 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 04 05 30 999 99.0 99.0  1.11  7.69  5.19  82 9999.0 999.0  29.2 999.0 99.0 99.00
2018 01 04 06 00 999 99.0 99.0  1.16 13.33  5.39  66 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 06 30 999 99.0 99.0  1.14 10.53  5.14  77 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 07 30 999 99.0 99.0  1.05 13.33  5.08  68 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 08 00 999 99.0 99.0  1.15 11.11  5.11  65 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 08 30 999 99.0 99.0  1.12 13.33  5.19  58 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 09 00 999 99.0 99.0  1.06  7.14  5.12  96 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 09 30 999 99.0 99.0  1.12  8.33  5.05  82 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 10 00 999 99.0 99.0  1.04  7.69  4.95  72 9999.0 999.0  29.1 999.0 99.0 99.00
2018 01 04 10 30 999 99.0 99.0  1.09 13.33  5.26  72 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 11 30 999 99.0 99.0  1.05  7.69  5.31  72 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 12 00 999 99.0 99.0  1.01  7.69  5.38  80 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 12 30 999 99.0 99.0  0.95  7.14  5.19  84 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 13 00 999 99.0 99.0  0.96  7.14  5.42  86 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 13 30 999 99.0 99.0  0.93  8.33  5.25  79 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 14 00 999 99.0 99.0  0.99  7.14  5.12  79 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 14 30 999 99.0 99.0  1.01  7.14  5.34  82 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 15 30 999 99.0 99.0  1.08  7.69  5.29  83 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 16 00 999 99.0 99.0  1.06 11.76  5.15  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 16 30 999 99.0 99.0  1.15 12.50  5.11  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 17 00 999 99.0 99.0  1.19 12.50  5.08  51 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 17 30 999 99.0 99.0  1.21  7.69  5.06  70 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 18 00 999 99.0 99.0  1.14  9.88  5.01  65 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 18 30 999 99.0 99.0  1.14  7.69  5.42  69 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 19 00 999 99.0 99.0  1.11  7.14  5.38  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 19 30 999 99.0 99.0  1.10 10.53  5.22  72 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 20 00 999 99.0 99.0  1.07  7.69  5.06  76 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 20 30 999 99.0 99.0  1.11  7.14  5.10  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 21 00 999 99.0 99.0  1.22  7.14  4.94  79 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 21 30 999 99.0 99.0  1.21  7.14  4.73  69 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 22 00 999 99.0 99.0  1.29  7.14  4.66  70 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 22 30 999 99.0 99.0  1.30  7.69  4.77  76 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 04 23 30 999 99.0 99.0  1.27  9.88  4.78  68 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 00 00 999 99.0 99.0  1.29  7.14  4.81  63 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 00 30 999 99.0 99.0  1.36 12.50  4.88  87 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 01 00 999 99.0 99.0  1.51  7.14  4.92  73 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 01 30 999 99.0 99.0  1.47  7.14  5.05  72 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 02 00 999 99.0 99.0  1.50  5.26  4.96  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 02 30 999 99.0 99.0  1.54  7.14  4.94  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 03 30 999 99.0 99.0  1.50  6.67  4.91  70 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 04 00 999 99.0 99.0  1.49  6.67  4.87  79 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 04 30 999 99.0 99.0  1.50  7.69  5.08  69 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 05 00 999 99.0 99.0  1.62  7.14  5.11  65 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 05 30 999 99.0 99.0  1.86  7.14  5.35  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 06 00 999 99.0 99.0  1.84  7.14  5.44  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 06 30 999 99.0 99.0  1.85  7.14  5.36  66 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 07 00 999 99.0 99.0  1.83  6.25  5.33  68 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 07 30 999 99.0 99.0  1.88  7.14  5.38  62 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 08 00 999 99.0 99.0  1.83  6.67  5.19  66 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 08 30 999 99.0 99.0  1.79  7.14  5.23  66 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 09 00 999 99.0 99.0  1.87  6.67  5.31  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 09 30 999 99.0 99.0  1.69  6.25  5.05  70 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 10 00 999 99.0 99.0  1.79  6.67  5.25  73 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 10 30 999 99.0 99.0  1.79  6.67  5.23  77 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 11 00 999 99.0 99.0  1.72  7.14  5.14  73 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 11 30 999 99.0 99.0  1.66  7.14  5.09  77 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 12 00 999 99.0 99.0  1.65  7.69  5.10  75 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 12 30 999 99.0 99.0  1.61  5.56  4.94  83 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 13 00 999 99.0 99.0  1.59  7.69  5.08  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 13 30 999 99.0 99.0  1.61  7.14  5.07  77 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 14 00 999 99.0 99.0  1.61  6.67  4.97  82 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 14 30 999 99.0 99.0  1.60  7.69  5.08  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 15 00 999 99.0 99.0  1.58  7.14  5.12  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 15 30 999 99.0 99.0  1.49  7.14  4.95  63 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 16 00 999 99.0 99.0  1.66  7.14  5.22  70 9999.0 999.0  29.0 999.0 99.0 99.00
2018 01 05 16 30 999 99.0 99.0  1.61  7.14  5.05  75 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 17 00 999 99.0 99.0  1.59  7.14  5.16  76 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 17 30 999 99.0 99.0  1.61  7.69  5.26  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 18 00 999 99.0 99.0  1.59  7.14  5.24  69 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 18 30 999 99.0 99.0  1.56  7.14  5.24  68 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 19 30 999 99.0 99.0  1.45  7.14  5.21  65 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 20 00 999 99.0 99.0  1.49  7.14  5.21  76 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 20 30 999 99.0 99.0  1.47  7.14  5.20  70 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 21 00 999 99.0 99.0  1.41  5.00  5.13  94 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 21 30 999 99.0 99.0  1.50  7.14  5.34  84 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 22 00 999 99.0 99.0  1.49  7.14  5.05  80 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 22 30 999 99.0 99.0  1.42  6.67  5.13  68 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 23 00 999 99.0 99.0  1.43  7.14  4.95  75 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 05 23 30 999 99.0 99.0  1.47  7.14  5.02  73 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 06 00 00 999 99.0 99.0  1.36  5.88  4.88  83 9999.0 999.0  28.9 999.0 99.0 99.00
2018 01 06 00 30 999 99.0 99.0  1.33  6.67  4.93  79 9999.0 999.0  29.0 999.0 99.0 99.00
