#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 04 15 16 45 999 99.0 99.0  0.95 10.53  7.10  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 17 15 999 99.0 99.0  1.08  9.88  7.10  81 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 15 17 45 999 99.0 99.0  1.06  9.09  7.14  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 18 15 999 99.0 99.0  1.00  9.09  6.87  84 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 18 45 999 99.0 99.0  1.00 10.53  7.02  84 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 19 15 999 99.0 99.0  1.05 10.53  7.29  88 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 19 45 999 99.0 99.0  0.97 10.53  7.17  84 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 15 20 15 999 99.0 99.0  1.02  9.88  7.09  83 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 15 20 45 999 99.0 99.0  1.01 10.53  7.13  84 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 15 21 15 999 99.0 99.0  0.95  9.88  7.04  70 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 21 45 999 99.0 99.0  1.10  9.88  7.41  85 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 15 22 15 999 99.0 99.0  1.07  9.88  7.58  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 15 22 45 999 99.0 99.0  1.05  9.09  7.54  81 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 15 23 15 999 99.0 99.0  1.10  9.88  7.62  84 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 15 23 45 999 99.0 99.0  1.12  9.88  7.76  71 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 16 00 15 999 99.0 99.0  1.09  9.88  7.71  73 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 16 00 45 999 99.0 99.0  1.06  9.09  7.56  77 9999.0 999.0  29.6 999.0 99.0 99.00
2014 04 16 01 15 999 99.0 99.0  0.98  9.09  6.79  81 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 16 01 45 999 99.0 99.0  1.07  8.33  6.78  94 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 16 02 15 999 99.0 99.0  1.11 10.53  6.44  87 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 16 02 45 999 99.0 99.0  1.12  9.88  6.26  70 9999.0 999.0  29.6 999.0 99.0 99.00
2014 04 16 03 15 999 99.0 99.0  1.12  9.88  5.99  78 9999.0 999.0  29.7 999.0 99.0 99.00
2014 04 16 03 45 999 99.0 99.0  1.20  9.09  5.95  78 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 16 04 15 999 99.0 99.0  1.16 11.11  5.54  67 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 04 45 999 99.0 99.0  1.22  8.33  5.79  88 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 05 15 999 99.0 99.0  1.16  9.09  5.60  80 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 05 45 999 99.0 99.0  1.20  9.88  5.45  73 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 06 15 999 99.0 99.0  1.23  8.33  5.67  90 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 06 45 999 99.0 99.0  1.15  8.33  5.31  85 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 07 15 999 99.0 99.0  1.12  7.14  5.23  98 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 07 45 999 99.0 99.0  1.17  8.33  5.62  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 08 15 999 99.0 99.0  1.13  9.09  5.64  83 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 08 45 999 99.0 99.0  1.16  8.33  5.50  90 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 09 15 999 99.0 99.0  1.09 10.53  5.71  76 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 09 45 999 99.0 99.0  1.14  9.88  5.67  81 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 16 10 15 999 99.0 99.0  1.08 10.53  5.46  87 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 10 45 999 99.0 99.0  1.16 10.53  5.59  85 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 11 15 999 99.0 99.0  1.14  9.09  5.56  78 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 11 45 999 99.0 99.0  1.14  9.09  5.24  76 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 12 15 999 99.0 99.0  1.16  8.33  5.45  78 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 16 12 45 999 99.0 99.0  1.13 11.11  5.33  63 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 16 13 15 999 99.0 99.0  1.21  8.33  5.48  81 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 13 45 999 99.0 99.0  1.14 10.53  5.42  84 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 14 15 999 99.0 99.0  1.30  9.88  5.87  74 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 14 45 999 99.0 99.0  1.15  9.09  5.31  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 15 14 999 99.0 99.0  1.30  8.33  5.68  88 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 16 15 45 999 99.0 99.0  1.27  7.69  5.31  88 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 16 16 15 999 99.0 99.0  1.19  7.69  5.30  90 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 16 16 45 999 99.0 99.0  1.24  9.88  5.34  77 9999.0 999.0  29.5 999.0 99.0 99.00
2014 04 16 17 15 999 99.0 99.0  1.17  9.88  5.30  78 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 17 45 999 99.0 99.0  1.17 10.53  5.63  77 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 18 15 999 99.0 99.0  1.21  7.69  5.37  85 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 18 45 999 99.0 99.0  1.13  8.33  5.22  78 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 19 15 999 99.0 99.0  1.15  9.88  5.15  73 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 19 45 999 99.0 99.0  1.14  9.88  5.23  84 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 16 20 15 999 99.0 99.0  1.07  7.69  5.10  94 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 20 45 999 99.0 99.0  1.07 11.11  5.06  67 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 21 15 999 99.0 99.0  1.20 11.11  5.23  57 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 16 21 45 999 99.0 99.0  1.11 11.11  5.03  70 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 16 22 15 999 99.0 99.0  1.14  9.88  4.97  74 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 16 22 45 999 99.0 99.0  1.15  7.69  5.10  91 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 16 23 15 999 99.0 99.0  1.11  9.88  5.02  81 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 16 23 45 999 99.0 99.0  1.20  9.88  5.18  70 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 00 15 999 99.0 99.0  1.15 10.53  5.10  81 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 00 45 999 99.0 99.0  1.15 10.53  5.43  66 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 01 15 999 99.0 99.0  1.13  9.88  5.50  80 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 01 45 999 99.0 99.0  1.20  9.88  5.36  84 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 02 15 999 99.0 99.0  1.15  9.88  5.23  73 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 02 45 999 99.0 99.0  1.19 10.53  5.51  73 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 17 03 15 999 99.0 99.0  1.18  9.88  5.50  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 17 03 45 999 99.0 99.0  1.24  9.88  5.48  77 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 17 04 15 999 99.0 99.0  1.19  7.69  5.31  81 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 17 04 45 999 99.0 99.0  1.24  6.67  5.31  63 9999.0 999.0  29.4 999.0 99.0 99.00
2014 04 17 05 15 999 99.0 99.0  1.27  6.67  5.16  70 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 05 45 999 99.0 99.0  1.37  6.25  5.23  70 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 06 15 999 99.0 99.0  1.37  9.88  5.13  84 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 06 45 999 99.0 99.0  1.35  9.88  5.08  70 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 07 15 999 99.0 99.0  1.26  7.69  5.09  64 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 07 45 999 99.0 99.0  1.25 10.53  5.21  70 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 08 15 999 99.0 99.0  1.25  9.88  5.33  63 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 08 45 999 99.0 99.0  1.25  7.69  5.47  60 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 09 15 999 99.0 99.0  1.21  8.33  5.60  56 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 09 45 999 99.0 99.0  1.22  9.09  5.79  71 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 10 15 999 99.0 99.0  1.17  9.09  5.49  66 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 10 45 999 99.0 99.0  1.13  8.33  5.55  60 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 11 15 999 99.0 99.0  1.23  7.69  5.55  73 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 11 45 999 99.0 99.0  1.16 10.53  5.33  67 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 12 15 999 99.0 99.0  1.29  7.69  5.50  67 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 12 45 999 99.0 99.0  1.27  9.09  5.34  67 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 13 15 999 99.0 99.0  1.20  9.88  5.58  77 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 13 45 999 99.0 99.0  1.34  9.88  5.62  76 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 14 15 999 99.0 99.0  1.25 11.11  5.41  56 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 14 45 999 99.0 99.0  1.31 10.53  5.58  71 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 17 15 15 999 99.0 99.0  1.30 11.11  5.43  69 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 15 45 999 99.0 99.0  1.27 11.11  5.12  63 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 17 16 15 999 99.0 99.0  1.28 11.11  5.09  53 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 16 45 999 99.0 99.0  1.40 11.11  5.63  56 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 17 15 999 99.0 99.0  1.29 11.76  5.60  52 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 17 45 999 99.0 99.0  1.36  9.88  5.33  61 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 18 15 999 99.0 99.0  1.38 10.53  5.24  57 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 18 45 999 99.0 99.0  1.37 10.53  5.20  63 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 19 15 999 99.0 99.0  1.34 10.53  5.01  61 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 19 45 999 99.0 99.0  1.44 10.53  5.19  70 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 20 15 999 99.0 99.0  1.43 10.53  5.15  60 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 20 45 999 99.0 99.0  1.35 11.11  5.20  67 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 21 15 999 99.0 99.0  1.41 11.11  5.12  66 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 21 45 999 99.0 99.0  1.29 10.53  5.02  59 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 22 15 999 99.0 99.0  1.29  9.88  5.03  74 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 17 22 45 999 99.0 99.0  1.30 10.53  5.25  71 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 23 15 999 99.0 99.0  1.26  9.09  5.00  78 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 17 23 45 999 99.0 99.0  1.39 10.53  5.30  67 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 00 15 999 99.0 99.0  1.34 10.53  5.22  76 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 00 45 999 99.0 99.0  1.28  9.88  5.20  77 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 01 15 999 99.0 99.0  1.39  9.88  5.64  76 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 01 45 999 99.0 99.0  1.34 10.53  5.65  64 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 02 15 999 99.0 99.0  1.40  9.88  5.85  63 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 02 45 999 99.0 99.0  1.37 10.53  5.55  64 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 03 15 999 99.0 99.0  1.35 10.53  5.79  50 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 03 45 999 99.0 99.0  1.43 10.53  5.93  53 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 04 15 999 99.0 99.0  1.56  9.88  6.03  56 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 04 45 999 99.0 99.0  1.50  9.88  5.64  74 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 05 15 999 99.0 99.0  1.49  9.88  5.63  59 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 05 45 999 99.0 99.0  1.55 10.53  5.80  61 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 06 15 999 99.0 99.0  1.48 10.53  5.77  61 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 06 45 999 99.0 99.0  1.61  9.88  6.11  66 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 07 15 999 99.0 99.0  1.56  5.88  5.73  94 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 07 45 999 99.0 99.0  1.53  9.09  5.71  63 9999.0 999.0  29.3 999.0 99.0 99.00
2014 04 18 08 15 999 99.0 99.0  1.47 10.53  5.84  66 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 08 45 999 99.0 99.0  1.52  9.88  5.79  61 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 09 15 999 99.0 99.0  1.52 10.53  5.67  53 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 09 45 999 99.0 99.0  1.47  7.14  5.75  76 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 10 15 999 99.0 99.0  1.37  7.14  5.31  84 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 18 10 45 999 99.0 99.0  1.39 10.53  5.49  73 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 11 15 999 99.0 99.0  1.35  6.25  5.48  92 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 18 11 45 999 99.0 99.0  1.36  9.88  5.45  71 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 12 15 999 99.0 99.0  1.38 10.53  5.47  76 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 12 45 999 99.0 99.0  1.46  6.67  5.64  98 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 13 15 999 99.0 99.0  1.54  7.14  5.71  92 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 13 45 999 99.0 99.0  1.50  9.88  5.81  59 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 14 15 999 99.0 99.0  1.39  6.67  5.50  95 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 14 45 999 99.0 99.0  1.42  7.14  5.45  97 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 15 15 999 99.0 99.0  1.40 10.53  5.37  53 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 15 45 999 99.0 99.0  1.49  9.88  5.37  67 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 16 15 999 99.0 99.0  1.51  6.25  5.44 101 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 16 45 999 99.0 99.0  1.46  6.25  5.40 102 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 17 15 999 99.0 99.0  1.47  6.67  5.55  98 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 17 45 999 99.0 99.0  1.43  6.67  5.46  99 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 18 15 999 99.0 99.0  1.44  6.67  5.43  99 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 18 45 999 99.0 99.0  1.41  6.25  5.28 104 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 19 15 999 99.0 99.0  1.45  6.67  5.33 105 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 19 45 999 99.0 99.0  1.41  9.88  5.37  66 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 20 15 999 99.0 99.0  1.28  6.67  5.09  94 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 20 45 999 99.0 99.0  1.30  9.09  5.07  71 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 21 15 999 99.0 99.0  1.40 10.53  5.33  77 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 21 45 999 99.0 99.0  1.39  9.88  5.29  70 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 22 15 999 99.0 99.0  1.29  9.88  5.38  80 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 22 45 999 99.0 99.0  1.26 10.53  5.22  80 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 18 23 15 999 99.0 99.0  1.33  8.33  5.50  66 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 18 23 45 999 99.0 99.0  1.38  9.88  5.48  73 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 00 15 999 99.0 99.0  1.36  9.88  5.34  80 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 00 45 999 99.0 99.0  1.32 10.53  5.08  88 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 01 14 999 99.0 99.0  1.35  9.88  5.22  76 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 01 45 999 99.0 99.0  1.33  9.88  5.11  67 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 02 15 999 99.0 99.0  1.55 10.53  5.32  78 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 02 45 999 99.0 99.0  1.37  9.88  5.25  73 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 03 15 999 99.0 99.0  1.55  9.88  5.35  69 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 03 45 999 99.0 99.0  1.44  9.88  5.27  71 9999.0 999.0  29.2 999.0 99.0 99.00
2014 04 19 04 15 999 99.0 99.0  1.42  9.09  5.38  60 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 04 45 999 99.0 99.0  1.50 10.53  5.32  80 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 05 15 999 99.0 99.0  1.47  9.09  5.20  66 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 05 45 999 99.0 99.0  1.53  9.88  5.38  60 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 06 15 999 99.0 99.0  1.48  9.88  5.38  67 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 06 45 999 99.0 99.0  1.38 10.53  5.27  74 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 07 15 999 99.0 99.0  1.51  9.88  5.47  69 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 07 45 999 99.0 99.0  1.45  6.25  5.23  92 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 08 15 999 99.0 99.0  1.47 10.53  5.39  66 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 08 45 999 99.0 99.0  1.44  5.26  5.41 111 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 09 15 999 99.0 99.0  1.49  9.88  5.58  66 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 09 45 999 99.0 99.0  1.48  9.09  5.53  69 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 10 15 999 99.0 99.0  1.45  6.25  5.36 102 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 10 45 999 99.0 99.0  1.47  9.88  5.59  60 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 11 15 999 99.0 99.0  1.44  6.25  5.35 104 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 11 45 999 99.0 99.0  1.39 10.53  5.42  78 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 12 15 999 99.0 99.0  1.35  9.88  5.35  81 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 12 45 999 99.0 99.0  1.41  9.09  5.65  71 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 13 15 999 99.0 99.0  1.33  5.56  5.36 137 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 13 45 999 99.0 99.0  1.39 10.53  5.44  73 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 14 15 999 99.0 99.0  1.40 10.53  5.45  70 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 14 45 999 99.0 99.0  1.38  7.69  5.41  76 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 15 15 999 99.0 99.0  1.51  9.88  5.62  74 9999.0 999.0  29.1 999.0 99.0 99.00
2014 04 19 15 45 999 99.0 99.0  1.47  9.88  5.54  66 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 16 15 999 99.0 99.0  1.40  8.33  5.48  73 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 16 45 999 99.0 99.0  1.37  6.67  5.31  87 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 17 15 999 99.0 99.0  1.45  8.33  5.48  77 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 17 45 999 99.0 99.0  1.53  5.56  5.61 118 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 18 15 999 99.0 99.0  1.49  5.26  5.53 122 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 18 45 999 99.0 99.0  1.45  7.69  5.45  73 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 19 15 999 99.0 99.0  1.40 10.53  5.65  71 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 19 45 999 99.0 99.0  1.36  9.88  5.49  73 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 20 15 999 99.0 99.0  1.37  6.67  5.37  81 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 20 45 999 99.0 99.0  1.33  9.88  5.68  66 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 21 15 999 99.0 99.0  1.44  9.88  5.79  80 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 19 21 45 999 99.0 99.0  1.38  9.88  5.73  83 9999.0 999.0  28.9 999.0 99.0 99.00
2014 04 19 22 15 999 99.0 99.0  1.30  5.26  5.49 123 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 22 45 999 99.0 99.0  1.20  7.69  5.53  80 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 23 15 999 99.0 99.0  1.29 10.53  5.61  74 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 19 23 45 999 99.0 99.0  1.27  9.88  5.65  77 9999.0 999.0  29.0 999.0 99.0 99.00
2014 04 20 00 15 999 99.0 99.0  1.21 10.53  5.66  84 9999.0 999.0  29.0 999.0 99.0 99.00
